Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
433,2014,1,131402,1,1,1,1,18,1,3,3,1,2,-1,6,2,2,7,4,2,2,2,1,8,1,8,2,2,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,922,2,2,2,2,2,2,2,2,2,8,6,30,1,2,236,2,1,1,1305024,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,97,999999997,97,97,999999997,97,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,98,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280331097,2,-5,34,1,1,2,4,2,-5,1,2,1,8,2,1800,2,2,4,7,7101,71010001,2,3,3,2,7,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.134610484,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
446,2014,4,221410,1,1,1,1,57,1,2,4,2,2,-1,3,1,-1,3,0,1,1,1,1,8,1,1,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,6,2,2,2,2,2,2,2,2,8,6,5000,1,5,811,9,1,1,1215013,1,6,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70890001,2,7,70090001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,500,2,2,4,7,7009,70090001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.62927162,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
447,2014,1,151402,1,1,1,1,24,1,3,3,2,2,-1,6,2,2,5,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,100,1,2,236,2,1,1,1215013,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,71010001,2,7,70690001,2,0,96,7,7069,70690001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20040001,2,-5,6,2,-5,5,4,1,2,1,2,1,1,3,1500,2,2,4,7,7069,70690001,2,3,3,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.7900739,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
448,2014,4,221410,1,1,1,1,18,1,3,2,2,2,-1,6,2,2,7,1,2,2,2,1,8,1,8,2,2,2,2,1,-9,1,-9,1,101,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1705099,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70650001,2,30,300390001,2,0,96,30,30174,301740001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,48,1,1,0,5,2,-5,1,2,1,6,2,1000,2,2,4,30,30174,301740001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.62927162,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
459,2014,4,221410,1,1,1,1,32,1,3,3,2,2,-1,1,1,-1,6,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,20,200140033,1,0,96,20,20014,200140001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,6,2,-5,3,4,2,-5,1,2,1,10,2,3000,2,2,4,20,20014,200140001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.62927162,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
464,2014,4,221410,1,1,1,1,45,1,3,3,2,2,-1,1,1,-1,5,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,10,6,500,1,3,236,2,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70090001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,6,1,2,0,5,1,1,-5,-5,1,2,2,300,2,2,4,7,7009,70090001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.62927162,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
465,2014,1,191402,1,1,1,2,18,1,3,4,2,2,-1,6,2,2,5,2,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,30,301930001,2,97,999999997,97,0,96,30,30193,301930001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,48,1,1,2,4,1,2,1,2,1,15,2,2500,2,2,4,30,30193,301930001,2,3,3,2,10,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.298353182,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
475,2014,4,231410,1,1,1,2,36,1,3,3,2,2,-1,6,2,2,4,1,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70510001,2,7,71010001,2,0,96,25,25012,250120001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,1500,2,2,4,25,25012,250120001,2,2,2,2,1,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.497382201,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
484,2014,1,201402,1,1,1,1,28,1,2,2,2,2,-1,6,2,2,8,2,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1305024,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,20,200670001,2,20,200430001,2,0,96,20,20043,200430001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,2,100,2,2,4,20,20043,200430001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.875591045,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
502,2014,1,241402,1,1,1,1,19,1,1,4,2,2,-1,6,2,2,6,1,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70090001,2,20,200670001,2,0,96,20,20067,200670001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,36,1,2,2,4,1,2,1,1,1,1,3,900,2,1,4,20,20067,200670001,2,1,1,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.03122186,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
520,2014,1,251402,1,1,1,1,25,1,3,3,2,2,-1,6,2,2,4,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,722,1,2,2,2,2,2,2,2,2,8,6,100,1,2,339,9,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70890001,2,0,96,7,7037,70370001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,300,2,2,4,7,7037,70370001,1,2,2,2,1,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.963097612,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
570,2014,1,11403,1,1,1,1,25,1,3,3,2,2,-1,6,2,2,4,0,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,70780001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,999999997,2,-5,36,1,1,0,5,1,2,1,2,1,8,2,2000,2,2,4,7,7101,71010001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.601709368,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
586,2014,1,11403,1,1,1,2,31,1,3,3,2,2,-1,6,2,2,5,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,961,1,2,2,2,2,2,2,2,2,12,6,450,1,4,814,2,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70870001,1,97,999999997,97,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3,2,2500,2,2,4,30,30003,300030001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.326389677,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
645,2014,1,51403,1,1,1,1,22,1,1,3,2,2,-1,6,2,2,6,1,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,531,2,2,2,2,2,2,2,2,2,9,6,2800,1,4,464,6,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,7,70780001,2,0,96,7,7078,70780001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,53,1,1,3,4,1,2,1,2,1,12,2,3000,2,2,4,7,7078,70780001,2,4,4,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.575643582,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
680,2014,1,71403,1,1,1,1,23,1,1,2,2,2,-1,6,2,2,5,0,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70400001,2,0,96,7,7038,70400001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260600044,2,-5,6,1,1,0,5,1,2,1,2,1,3,2,2000,2,2,4,7,7038,70400001,2,2,2,2,6,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.50521127,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
681,2014,4,301410,1,1,1,2,23,2,0,1,2,2,-1,1,2,1,4,2,1,1,2,1,1,1,1,2,2,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,1312047,2,-2,1,2,1,1,1,1,0,2,-2,-2,-2,3,7,71010001,2,7,70650001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,300,2,2,4,7,7065,70650001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.618602672,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
754,2014,3,81408,1,1,1,2,22,1,2,4,2,2,-1,6,2,2,5,0,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70890001,2,0,96,7,7069,70690001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,500,2,2,4,7,7069,70690001,2,2,2,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,8.615985415,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
777,2014,4,41411,1,1,1,1,45,1,3,3,2,2,-1,4,1,-1,4,0,1,1,1,1,8,1,1,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70690001,2,0,96,7,7069,70690001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,2,400,2,1,4,7,7069,70690001,2,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21.40345578,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
782,2014,1,151403,1,1,1,1,24,1,6,2,2,2,-1,6,2,2,3,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,1,2,2,2,2,2,2,2,2,8,6,70,1,2,327,2,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70090001,2,7,71010001,2,0,96,9,9002,90020001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,3000,2,2,4,9,9002,90020001,2,2,2,2,1,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11.79150993,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
785,2014,3,91408,1,1,1,1,21,1,3,3,2,2,-1,6,2,2,5,1,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1305024,2,-2,2,1,-2,-2,-2,-2,0,2,-2,-2,-2,3,7,70190001,2,97,999999997,97,0,96,24,24028,240280001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260430001,2,-5,6,1,1,0,5,97,2,1,2,1,4,2,2500,2,2,4,24,24028,240280001,2,2,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14.1461872,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
833,2014,1,211403,1,1,1,1,22,1,1,3,2,2,-1,6,2,2,2,0,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1215013,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,71020018,1,7,999999998,98,0,96,7,99998,999999998,98,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,1,150,2,2,4,7,99998,999999998,98,1,1,2,1,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.88437532,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
874,2014,2,61404,1,1,1,1,22,1,3,4,2,2,-1,6,2,2,3,0,1,1,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70370001,1,0,96,7,7037,70370001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,1000,2,2,4,7,7037,70370001,1,2,2,2,3,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21.30714718,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
883,2014,2,61404,1,1,1,2,32,1,6,2,2,2,-1,1,2,1,8,2,2,2,2,1,1,1,1,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70870001,1,7,70030265,1,0,96,7,7089,999999999,99,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,1,200,2,1,4,7,7089,999999999,99,1,1,2,2,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12.27634303,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1014,2014,3,171408,1,1,1,1,19,1,3,3,2,2,-1,1,2,2,5,2,2,2,2,1,1,1,1,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,23,230050001,2,0,96,23,23005,230050001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,4,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,4,10000,2,2,4,23,23005,230050001,2,2,2,2,1,3,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12.2600289,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1056,2014,2,151404,1,1,1,1,28,1,6,2,2,2,-1,6,2,2,7,0,4,4,2,1,8,1,8,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70090001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,1,100,2,2,4,7,7009,70090001,2,1,2,2,5,2,2,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.79891437,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
