FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
541,2014,2,261405,1,1,1,1,26,1,1,3,4,2,2,-1,6,1,-1,1,-1,-1,-1,-1,6,8,1,8,3,-2,3,2,2,1,2,2,1,-9,1,-9,5,501,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,96,30,301930001,2,24,240280001,2,28,280270001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280270001,6,1,11,3800,3,1,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,3,4,12,2,2,1,48,48201,4820135000,12,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
542,2014,2,261405,1,1,1,1,48,1,1,3,4,2,2,-1,6,1,-1,1,-1,-1,-1,-1,8,8,1,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,1,107,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,4,2,-2,2,-2,-2,0,96,30,301930001,2,14,140390001,2,30,301930001,2,11,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,20020001,1,2,4,15000,1,2,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,3,0,-3,3,1,48,48029,4802965000,7,3,8,2,2,2,48,48029,4802965000,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,6,5,2006,5,2014,1,1,1,5,1,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
543,2014,2,261405,1,1,1,2,18,1,1,2,3,2,2,-1,6,2,5,3,0,0,-2,-2,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,1,107,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705016,3,2,-2,1,4500,3,0,96,30,301930001,2,7,70650001,2,30,301930001,2,14,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,4,2,10,4500,3,1,1,600,3,3,3,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48061,4806110768,4,4,4,2,1,1,48,48061,4806110768,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2014,5,2014,0,0,-4,2,2,17.60438042,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
544,2014,2,261405,1,1,1,1,28,1,1,1,2,2,2,-1,6,2,2,4,2,1,1,1,1,8,1,2,2,-1,2,2,2,2,2,2,1,-9,1,-9,5,506,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705016,3,2,-2,2,-2,-2,0,96,24,240280001,2,30,301930001,2,30,301930001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,50250001,15,2,10,5000,1,1,1,2000,3,3,3,0,96,5,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,4,4,1,4,2,2,48,48201,4820135000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,4,2014,0,0,-4,1,-3,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
545,2014,2,261405,1,1,1,1,18,1,1,2,2,2,2,-1,6,2,2,4,2,1,1,1,5,8,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,6,601,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,5,6,150,1,2,111,1,1705015,3,2,-2,1,900,3,13,14,9,999999999,99,11,999999997,97,9,999999999,99,1,4,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,1,2,10,1000,3,1,1,900,3,3,2,0,96,1,2,2,-2,2,-2,2,0,-3,2,1,48,48215,4821545384,6,2,11,2,2,2,48,48215,4821545384,11,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
546,2014,2,261405,1,1,1,1,18,1,1,2,3,2,2,-1,6,2,2,5,2,3,3,1,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,11,1101,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,712,6,2,2,2,2,2,2,2,2,8,5,250,1,2,236,1,1217001,3,2,-2,1,5000,3,0,96,7,70090001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,11,2,2,5000,3,2,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,16,8,0,16,8,48,48215,4821545384,6,2,18,2,2,2,48,48215,4821545384,18,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
547,2014,2,261405,1,1,1,2,32,1,1,2,2,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,5,503,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,734,1,1,2,1,1,1,2,2,2,9,5,1200,1,3,315,1,9999997,3,2,-2,1,3100,3,0,96,24,240280001,2,15,999999997,97,24,240280001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,4,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,21,2,2,1100,3,1,1,1100,3,3,2,0,96,1,2,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,5,8,2,2,2,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,17.60438042,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
548,2014,2,261405,1,1,1,2,27,1,1,1,2,2,2,-1,6,2,2,5,4,1,1,1,1,8,8,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,10,1017,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,7,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705015,3,2,-2,1,2500,3,0,96,7,70520028,1,28,280320001,2,7,70520028,1,2,4,1,-2,7,7027,70270001,2,511,722,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,3,2,2,2500,3,1,1,2500,3,3,3,0,96,5,2,1,2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,4,5,8,2,2,2,48,48201,4820135000,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,17.60438042,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
549,2014,2,261405,1,1,1,1,28,1,1,3,4,2,2,-1,6,2,2,5,0,3,3,2,1,8,1,8,3,-2,2,2,2,1,2,1,1,-9,1,-9,5,501,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,815,6,1,2,1,1,1,1,2,2,12,4,1500,1,3,315,1,1705016,3,2,-2,2,-2,-2,0,96,9,999999999,99,21,211140001,2,5,50250001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,5,1,1,1,2,1,1,1,2,2,1,1,-3,50250001,2,2,4,4000,3,1,1,2000,3,3,3,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48029,4802965000,3,1,1,4,2,2,48,48029,4802965000,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2011,4,2014,0,0,-4,2,1,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
550,2014,2,261405,1,1,1,1,35,1,1,2,3,2,2,-1,6,2,2,3,0,2,2,2,1,8,1,8,3,-2,2,2,2,1,2,1,1,-9,1,-9,16,1609,1,-2,-2,-2,-2,-2,-2,-2,32,4,1,-2,1,-3,611,6,1,2,2,2,2,2,2,2,8,6,230,1,2,111,1,1217001,3,2,-2,2,-2,-2,0,96,24,240280001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,2,2,4,1300,3,1,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,3,3,5,4,2,2,48,48201,4820135000,3,5,1,712,14,3,1,236,12,500,1,7,1,0,-2,-2,-2,-2,2,2,2004,1,2011,0,0,-4,1,-3,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
551,2014,2,291405,1,1,1,2,30,1,1,3,4,2,2,-1,6,2,2,7,0,4,4,2,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,6,607,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,815,1,2,2,1,1,1,1,1,2,11,4,1500,1,3,315,1,1705016,3,2,-2,1,2000,3,0,96,21,211140001,2,28,280320001,2,28,280320001,2,7,2,2,2,-2,-2,-2,-2,-2,-2,3,5,1,1,1,1,1,2,2,2,2,5,1,-3,280320001,3,1,11,2500,3,2,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,2,2,0,2,0,48,48215,4821545384,6,3,2,4,2,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,15.53954945,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
552,2014,2,291405,1,1,1,2,42,1,1,3,4,2,2,-1,6,2,2,4,1,1,1,2,1,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,5,506,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,2,-2,1,4500,3,0,96,28,280320001,2,30,301930001,2,28,280320001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,2,2,3,4500,3,2,1,4500,3,1,1,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,3,8,2,2,2,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,15.53954945,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
553,2014,2,261405,1,1,1,1,46,1,1,1,2,2,2,-1,1,1,-1,3,0,3,3,1,1,1,1,5,1,2,2,2,2,2,2,2,1,-9,1,-9,18,1804,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,511,6,1,2,2,2,2,2,2,2,8,6,700,1,2,722,1,1705015,3,2,-2,1,999997,97,0,96,30,301930001,2,27,270040001,2,28,280320001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,11,2,2,999997,97,1,2,-2,-2,-2,-2,3,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,1,18,2,1,2,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
554,2014,2,261405,1,1,1,1,38,1,1,2,3,2,1,3,5,1,-1,3,1,1,1,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,5,509,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,141,1,2,2,1,1,1,2,2,2,8,5,10000,1,5,722,1,1705016,3,2,-2,1,1000,3,0,96,28,280320001,2,30,301930001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,6,2,2,1000,3,1,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,4,15,2,2,2,48,48215,4821545384,15,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
555,2014,2,261405,1,1,1,1,25,1,1,1,2,2,1,3,6,2,2,6,3,2,2,2,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,3,301,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705099,3,2,-2,2,-2,-2,0,96,7,70520028,1,30,301930001,2,30,301930001,2,7,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280270001,2,2,2,8000,1,2,1,3000,3,8,3,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48479,4847941464,6,2,3,4,2,2,48,48479,4847941464,3,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2006,2,2014,0,0,-4,3,1,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
555,2014,4,71411,1,1,1,1,18,1,1,6,2,2,2,-1,6,2,2,3,1,2,2,1,5,8,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,2,9997,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,8,6,120,1,2,111,1,1705016,3,2,-2,1,3500,3,0,96,28,280320001,2,98,999999998,98,28,280320001,2,12,2,2,2,-2,-2,-2,-2,-2,-2,3,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,5,2,10,3500,3,1,1,3500,3,1,1,0,96,5,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48029,4802965000,7,2,4,4,2,2,48,48029,4802965000,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,15.99440278,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
556,2014,2,261405,1,1,1,1,21,1,1,2,3,2,2,-1,6,2,2,6,2,3,3,1,5,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,6,611,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,721,6,2,2,2,2,2,2,2,2,7,5,5200,1,5,238,1,1705099,3,2,-2,1,5000,3,0,96,28,280320001,2,97,999999997,97,28,280320001,2,23,2,2,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999999,98,98,98,999998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
556,2014,4,71411,1,1,1,1,24,1,1,6,2,2,1,3,6,2,2,5,1,2,2,1,1,8,1,3,1,1,2,2,2,1,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,6,6075,9999999997,2,4,1,-2,1,-3,511,6,2,2,2,2,2,2,2,2,8,6,100,3,2,722,1,1705099,3,2,-2,2,-2,-2,0,96,28,280270001,2,28,280320001,2,28,280270001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,97,97,2,3300,3,1,1,1900,3,3,3,0,96,5,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48479,4847941464,4,2,64,2,2,1,48,48479,4847941464,64,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2011,9,2014,0,0,-4,2,1,15.99440278,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
557,2014,2,261405,1,1,1,1,22,1,1,2,3,2,2,-1,6,2,2,5,3,1,1,1,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,13,1301,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,6,2,1,2,2,2,2,2,2,8,6,100,1,2,111,1,1217001,3,2,-2,1,7000,3,0,96,30,301930001,2,9,999999997,97,28,280320001,2,41,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,33,2,10,7200,3,1,1,3500,3,3,2,0,96,5,2,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,5,27,2,2,2,48,48215,4821545384,60,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
557,2014,4,71411,1,1,1,1,24,1,1,3,4,2,1,3,1,2,2,4,1,2,2,1,1,3,1,3,1,1,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,51,51600,5160026496,1,4,1,-2,1,-3,922,6,2,2,2,2,2,2,2,2,8,5,13,3,1,236,1,1705099,3,2,-2,1,2500,3,0,96,9,999999999,99,28,280270001,2,28,280270001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,3,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,8,2,2,3500,3,2,1,2500,3,3,1,0,96,5,2,2,-2,2,-2,0,-2,-2,-2,-2,51,51600,5160026496,3,3,25,2,2,2,51,51600,5160026496,1,5,1,922,13,3,1,236,24,100,7,9,1,0,-2,-2,-2,-2,4,4,2010,11,2013,0,0,-4,4,1,15.99440278,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
558,2014,2,261405,1,1,1,1,27,1,1,1,2,2,2,-1,1,1,-1,3,1,1,1,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,13,1326,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,411,6,2,2,2,2,2,2,2,2,8,6,150,1,2,463,1,1705016,4,2,-2,2,-2,-2,0,96,11,110070001,2,5,50250001,2,11,110070001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,50250001,5,2,2,3500,3,1,1,500,3,3,3,0,96,0,2,1,2,2,-2,0,-2,-2,-2,-2,48,48453,4845305000,3,4,2,4,2,2,48,48453,4845305000,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,30.64384878,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
558,2014,4,71411,1,1,1,1,29,1,1,6,2,2,1,3,1,1,-1,2,1,2,2,1,5,1,1,8,3,-2,2,2,2,2,2,1,1,-9,1,-9,5,502,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,2,-2,2,-2,-2,15,96,27,999999997,97,9,999999999,99,9,999999999,99,98,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,98,98,98,999998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,15.99440278,1,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98
559,2014,2,291405,1,1,1,2,27,1,1,3,5,2,2,-1,6,2,2,5,3,2,2,2,1,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,7,703,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,2,-2,1,7000,3,0,96,7,71010001,2,28,280320001,2,28,280220001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,11,2,3,7000,3,2,1,7000,3,3,1,0,96,5,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,4,5,2,2,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,15.53954945,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
559,2014,4,71411,1,1,1,1,34,1,1,3,2,2,2,-1,6,1,-1,1,-1,-1,-1,-1,8,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,8,801,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705099,3,2,-2,2,-2,-2,0,96,9,999999999,99,24,240280001,2,24,240280001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,2,999999,99,99,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,4,5,3,2,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,1,2014,11,2014,0,0,-4,1,-3,15.99440278,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
560,2014,2,291405,1,1,1,1,28,1,1,3,4,2,2,-1,1,2,5,8,3,3,3,2,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,1,104,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,3,1,1,2,2,2,2,2,2,5,6,0,0,0,111,1,1705016,7,2,-2,2,-2,-2,0,96,11,110070001,2,28,280320001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,2,2,2,2000,3,1,1,700,3,3,3,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,3,4,10,2,2,1,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,27.04960881,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
