FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
1931,2014,3,51408,1,1,1,1,35,1,1,6,2,2,2,-1,5,1,-1,5,2,1,1,1,1,1,1,1,2,-1,4,2,2,2,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,21,210840001,1,8,80370001,2,8,80370001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,8,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,80370001,8,2,2,1500,1,2,2,-2,-2,-2,-2,0,96,1,2,1,2,2,-2,0,-2,-2,-2,-2,48,48141,4814124000,3,2,2,4,2,2,48,48141,4814124000,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,6,2014,0,0,-4,1,-3,20.51761722,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1932,2014,3,71408,1,1,1,1,34,1,1,2,2,1,1,3,5,1,-1,6,4,1,1,1,1,3,5,5,1,4,2,2,2,2,2,1,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,1,99999,9999999999,16,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,98,999998,98,98,98,98,999999998,98,98,999999998,98,98,999999998,98,98,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999999,98,98,98,999998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1933,2014,3,71408,1,1,1,1,20,1,1,1,3,2,1,3,1,1,-1,3,1,1,1,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,47,47157,4715748000,2,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,30,301930001,2,28,280320001,2,28,280320001,2,14,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,5,2,2,4000,3,1,2,-2,-2,-2,-2,10,96,1,2,2,-2,2,-2,26,1,0,97,97,47,47157,4715748000,3,5,3,4,1,2,47,47157,4715748000,2,5,1,511,8,3,1,722,6,300,7,96,1,0,-2,-2,-2,-2,1,1,2012,3,2012,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1934,2014,3,51408,1,1,1,1,28,1,2,0,1,1,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,48,48201,4820135000,9,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,0,96,5,50250001,2,97,999999997,97,5,50250001,2,2,3,2,2,-2,-2,-2,-2,-2,-2,8,96,1,1,1,1,2,2,1,2,2,1,1,-3,50250001,1,3,1,700,1,2,1,1500,3,5,3,0,96,1,2,1,2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,7,4,4,4,2,1,48,48201,4820135000,9,5,1,511,9,3,1,722,6,600,8,9,1,0,-2,-2,-2,-2,3,3,2005,2,2005,0,0,-4,3,1,20.51761722,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1935,2014,3,51408,1,1,1,1,28,1,1,3,4,1,1,4,6,1,-1,1,-1,-1,-1,-1,1,8,1,8,3,-2,2,2,1,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,6,6085,608568000,8,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,0,2,-2,2,-2,-2,14,96,28,280270001,2,9,999999999,99,28,280270001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,3,2,2,3500,1,1,1,2000,3,5,2,0,96,0,2,2,-2,2,-2,0,-2,-2,-2,-2,6,6085,608568000,2,5,2,4,2,1,6,6085,608568000,8,5,1,511,8,3,1,722,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2006,5,2006,0,0,-4,1,-3,20.51761722,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1936,2014,3,51408,1,1,1,1,28,1,1,3,3,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,1,2,-1,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,48,48453,4845305000,7,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,0,2,-2,2,-2,-2,0,96,28,280270001,2,24,240280001,2,28,280270001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,2,2,2,10000,1,1,2,-2,-2,-2,-2,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48453,4845305000,3,2,3,5,2,1,48,48453,4845305000,7,5,1,713,120,3,2,238,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2008,2,2008,0,0,-4,1,-3,20.51761722,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1937,2014,3,71408,1,1,1,1,32,1,1,2,5,2,2,-1,5,1,-1,3,1,1,1,1,1,1,1,1,2,-1,1,2,2,2,2,2,1,-9,1,-9,16,1613,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705015,3,2,-2,2,-2,-2,0,96,30,301930001,2,19,190390001,2,28,280270001,2,3,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,4,1,11,10000,1,1,2,-2,-2,-2,-2,0,96,0,2,1,2,2,-2,96,25,0,97,97,48,48479,4847941464,7,2,3,4,2,2,48,48479,4847941464,3,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1938,2014,3,71408,1,1,1,1,18,1,1,3,3,2,2,-1,6,2,2,7,4,2,2,2,1,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,17,1710,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705015,3,2,-2,1,2500,3,0,96,19,190390001,2,28,280270001,2,28,280270001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,7,1,11,2500,2,1,2,-2,-2,-2,-2,0,96,0,2,2,-2,2,-2,15,0,-3,15,2,48,48479,4847941464,3,3,3,2,2,2,48,48479,4847941464,3,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,5,2014,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1939,2014,3,71408,1,1,1,1,37,1,1,3,3,2,1,4,6,2,6,3,0,3,3,2,8,8,3,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,34,34021,3402174000,11,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,1,13000,1,15,96,9,999999999,99,21,211140001,2,26,260020001,2,40,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,260020001,15,2,3,13000,1,1,1,3500,3,3,2,0,96,0,2,2,-2,2,-2,96,97,0,97,97,34,34021,3402174000,4,4,37,2,2,2,34,34021,3402174000,11,5,1,511,8,3,1,722,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,1993,4,1993,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1940,2014,3,71408,1,1,1,1,35,1,1,6,2,2,1,2,1,1,-1,2,98,98,98,98,1,1,1,1,2,-1,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,34,34021,3402174000,10,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,4000,3,0,96,7,70190001,2,7,70270001,2,26,260040001,1,19,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,260600044,1,3,3,2000,3,1,1,4000,1,7,1,0,96,0,2,1,2,2,-2,50,97,0,97,97,34,34021,3402174000,2,3,14,4,1,2,34,34021,3402174000,10,5,1,524,5000,3,5,561,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2004,10,2004,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1941,2014,3,71408,1,1,1,1,27,1,1,5,2,2,2,-1,6,2,2,4,1,2,2,2,98,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,20,2007,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705015,0,2,-2,1,6500,3,0,96,28,280320001,2,97,999999997,97,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,5,2,3,5000,1,1,1,6500,3,7,2,0,96,1,2,2,-2,2,-2,15,0,-3,15,0,48,48215,4821545384,4,2,8,2,2,1,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,7,2014,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1942,2014,3,71408,1,1,1,1,45,1,1,3,4,1,1,2,1,1,-1,7,4,3,3,1,1,99,1,5,1,2,1,2,2,2,2,1,1,-9,1,-9,13,1306,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,263,1,2,2,2,2,2,2,2,2,12,7,1500,1,3,811,1,1312047,3,2,-2,2,-2,-2,0,96,28,280320001,2,9,999999999,99,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,2,1200,3,1,1,1000,3,5,3,0,96,1,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,7,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1943,2014,3,71408,1,1,1,1,46,1,1,6,2,2,2,-1,5,1,-1,5,2,3,3,1,8,1,1,1,2,-1,4,2,2,1,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,3000,3,13,96,28,280220001,2,21,211140001,2,28,280220001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,8,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280220001,22,2,3,2000,3,1,1,3000,3,98,98,0,96,0,2,1,2,2,-2,5,0,-3,5,0,48,48215,4821545384,7,4,5,4,2,1,48,48215,4821545384,5,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,3,2014,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1944,2014,3,71408,1,1,1,1,23,1,1,2,2,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,25,25009,2500937490,7,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9999997,97,97,97,97,999997,97,97,97,97,999999997,97,97,999999997,97,97,999999997,97,97,97,2,2,-2,-2,-2,-2,-2,-2,3,96,97,98,98,98,98,98,98,98,98,98,97,97,999999999,97,97,97,999997,97,97,97,99997,97,97,97,97,97,97,2,2,-2,2,-2,97,97,97,97,97,25,25009,2500937490,2,2,2,4,2,1,25,25009,2500937490,7,5,1,524,10,3,1,814,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2007,7,2007,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1945,2014,3,71408,1,1,1,1,25,1,1,6,2,2,2,-1,6,2,3,5,0,5,5,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,34,34003,3400313570,9,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,0,2,-2,1,7000,3,0,96,28,280320001,2,97,999999997,97,28,280320001,2,5,3,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,3,3,7000,3,1,1,7000,3,7,97,0,96,1,2,1,2,2,-2,10,0,-3,10,0,34,34003,3400313570,4,2,1,4,2,1,34,34003,3400313570,9,5,1,712,120,3,2,236,1,500,7,8,1,0,-2,-2,-2,-2,1,1,2005,5,2005,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1946,2014,3,71408,1,1,1,1,30,1,1,2,4,2,2,-1,6,2,2,5,0,5,5,1,5,8,5,8,3,-2,2,2,2,2,2,1,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,5,5041,504101990,10,4,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,10000,1,0,96,28,280320001,2,9,999999999,99,28,280320001,2,10,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,98,98,280320001,12,1,11,10000,1,1,1,99998,98,98,2,0,96,1,2,2,-2,2,-2,8,0,-3,8,0,5,5041,504101990,2,2,19,2,2,1,5,5041,504101990,10,5,1,511,14,3,1,722,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2004,8,2004,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1947,2014,3,71408,1,1,1,1,22,1,1,6,2,2,2,-1,5,1,-1,3,1,1,1,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,13,1301,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,0,2,-2,1,45000,1,13,96,27,270040001,2,30,300390001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,4,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,3,1,25000,1,1,1,45000,1,7,2,5,96,1,2,2,-2,2,-2,15,0,-3,15,4,48,48215,4821545384,3,3,6,2,2,2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1948,2014,3,71408,1,1,1,1,25,1,1,6,2,2,2,-1,6,2,2,5,0,2,2,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,22,2203,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,1,60000,1,0,96,5,50250001,2,28,280270001,2,5,50250001,2,7,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,98,98,50250001,2,2,3,35000,1,1,1,60000,1,7,2,0,96,1,2,1,1,2,-2,10,0,-3,10,0,48,48201,4820135000,7,3,5,2,2,2,48,48201,4820135000,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1949,2014,3,71408,1,1,1,1,37,1,1,3,2,2,1,3,5,1,-1,4,2,1,1,1,1,1,5,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,20,2008,1,-2,-2,-2,-2,-2,-2,-2,31,4,1,-2,1,-3,834,1,2,2,1,2,2,2,2,2,15,6,125,1,2,484,1,1312047,3,2,-2,1,4000,3,0,96,7,70270001,2,20,200670001,2,28,280320001,2,16,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,11,2,3,4000,3,1,1,4000,3,1,1,0,96,5,2,2,-2,2,-2,16,0,-3,16,0,48,48215,4821545384,7,2,5,2,2,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,2,2,1999,8,2014,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1950,2014,3,71408,1,1,1,1,24,1,1,6,2,2,2,-1,5,1,-1,3,1,1,1,1,1,1,5,1,2,-1,1,2,2,2,2,2,1,-9,1,-9,12,1202,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,2,2,-2,2,-2,-2,98,98,21,211140001,2,7,70090001,2,26,260040001,1,4,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,260600044,1,2,2,8000,1,1,2,-2,-2,-2,-2,2,3,0,2,2,-2,2,-2,0,-2,-2,-2,-2,4,4013,401355000,7,5,7,2,2,2,4,4013,401355000,7,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2013,8,2014,0,0,-4,2,1,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1951,2014,3,121408,1,1,1,1,22,1,1,2,4,2,2,-1,5,1,-1,2,1,1,1,1,1,1,1,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,7,705,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,263,1,2,2,2,2,2,2,2,2,9,6,400,1,3,811,1,2300000,3,2,-2,2,-2,-2,0,96,7,70320001,1,28,280320001,2,28,280320001,2,23,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,20,2,98,1500,2,1,1,1000,3,3,3,0,96,5,2,2,-2,2,-2,8,0,-3,8,0,48,48215,4821545384,7,3,8,2,2,2,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,21.9326253,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1952,2014,3,121408,1,1,1,1,19,1,1,6,2,2,2,-1,6,2,2,8,3,2,2,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,-9,1,-9,10,1005,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,2500,3,0,96,24,240280001,2,7,71010001,2,28,280320001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,3,2,3,2500,3,1,1,2500,3,1,1,5,96,1,2,1,2,2,-2,10,0,-3,10,0,48,48215,4821545384,7,2,2,2,2,2,48,48215,4821545384,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,21.9326253,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1953,2014,3,71408,1,1,1,2,28,1,1,3,2,2,2,-1,5,2,1,4,2,0,-2,-2,1,1,5,1,2,-1,2,2,2,2,2,2,1,-9,1,-9,12,1202,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,0,2,-2,2,-2,-2,0,96,28,280220001,2,7,70090001,2,28,280220001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-3,280220001,1,3,1,3000,1,1,1,400,3,5,3,0,96,1,2,1,2,2,-2,0,-2,-2,-2,-2,48,48061,4806110768,8,2,4,2,1,2,48,48061,4806110768,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,19.52907583,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1954,2014,3,71408,1,1,1,1,20,1,1,3,4,2,2,-1,6,2,2,5,2,2,2,2,5,8,5,8,3,-2,4,2,2,2,2,2,1,-9,1,-9,1,101,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,1,48000,1,0,96,28,280320001,2,97,999999997,97,28,280320001,2,36,2,2,2,-2,-2,-2,-2,-2,-2,8,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,24,2,3,22000,1,1,1,48000,1,7,2,0,96,1,2,1,2,2,-2,30,0,-3,30,0,48,48215,4821545384,8,2,6,2,1,1,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,25.94181487,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1955,2014,3,121408,1,1,1,1,25,1,1,3,4,2,2,-1,6,1,-1,1,-1,-1,-1,-1,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,17,1711,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,1,15000,1,0,96,9,999999999,99,30,301930001,2,28,280320001,2,29,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,22,2,10,15000,1,1,1,15000,1,1,2,0,96,1,2,1,2,2,-2,5,0,-3,5,0,48,48215,4821545384,7,2,5,2,2,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,21.9326253,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1956,2014,3,121408,1,1,1,1,36,1,1,6,2,2,1,3,6,2,2,6,0,2,2,1,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,13,1331,1,-2,-2,-2,-2,-2,-2,-2,27,4,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,1,5000,3,0,96,21,211140001,2,13,130480001,2,28,280320001,2,9,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,7,2,3,3000,3,1,1,5000,1,1,1,5,96,1,2,2,-2,2,-2,20,0,-3,20,2,48,48215,4821545384,7,3,2,2,2,2,48,48215,4821545384,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,2,2,2004,8,2014,0,0,-4,2,1,21.9326253,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
