folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1,p2g,p2n,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,p11,p11_1d,p11_1m,P11_1u,p11_2e,p11_2m,P11_2l,P11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18,p18_1,p19e1,P19l1,P19u1,p19e2,P19l2,P19u2,p20e,P20l,P20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,P22_2l,P22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_1_9,p24_1_10,p24_1_11,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29,p29_1,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p34_1,p35es,p35cn,p35cd,p35_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_1_7,p35_2_1_8,p35_2_1_9,p35_2_1_10,p35_2_1_11,p35_3c,p35_3t,p35_4,p35_5,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p51,p51_1_1,p51_1_2,p51_1_3,p51_1_4,p51_1_5,p51_1_6,p51_1_7,p51_1_8,p51_1_9,p51_1_10,p51_1_11,filtro,ponfin3,t3mp1_1,t3mp1_2,t3mp1_3,t3mp1_4,t3mp1_5,t3mp1_6,t3mp2,t3mp3,t3mp4_1,t3mp4_2,t3mp4_3,t3mp4_4,t3mp4_5,t3mp4_6,t3mp4_7,t3mp5,t3mp6_1,t3mp6_2,t3mp6_3,t3mp6_4,t3mp6_5,t3mp6_6,t3mp7
1144,2015,4,11512,1,1,1,1,21,1,1,2,4,2,2,2,2,-1,6,2,2,8,2,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,12,1212,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,3,1,1,2,2,2,2,2,2,8,6,0,0,0,111,1,1215013,3,2,-2,1,999997,97,0,0,7,70270001,2,7,70890001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,3,999997,97,2,1,999997,97,1,1,0,0,0,2,97,97,2,-2,30,99,3,-4,99,0,30,0,48,48427,4842763020,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,2,2,48,48427,4842763020,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1146,2015,4,11512,1,1,1,2,18,1,1,1,2,1,1,2,2,-1,6,2,2,3,1,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,14,1406,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,1,4000,3,0,0,28,280250001,2,97,999999997,97,28,280250001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,4,2,1,2,4000,3,1,1,4000,3,6,1,0,0,1,2,97,97,2,-2,8,0,-3,-3,-3,0,4,2,48,99997,9999999997,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,1,2,97,99997,9999999997,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,6.725010632, , , , , , , , , , , , , , , , , , , , , , , 
1147,2015,4,11512,1,1,1,1,26,1,1,1,2,1,1,2,2,-1,5,1,-1,6,2,1,1,1,1,8,3,-2,2,2,2,2,2,2,1,1,14,1401,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,3000,3,0,0,21,211140001,2,9,999999999,99,28,280250001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,2,2,1,2,3000,1,1,1,3000,3,1,1,0,0,0,2,97,97,2,-2,15,0,-3,-3,-3,1,11,3,48,99997,9999999997,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,1,1,97,99997,9999999997,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1148,2015,4,11512,1,1,1,1,23,1,1,4,5,2,2,2,2,-1,5,1,-1,3,1,1,1,1,1,1,2,-1,2,2,1,2,2,2,1,1,12,1229,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,3,2,-2,1,999997,97,2,0,21,211140001,2,9,999999999,99,28,280250001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,5,2,1,3,999997,97,1,1,999997,97,4,1,2,0,1,1,1,1,2,-2,10,1,3,-4,5,0,5,1,48,48427,4842763020,4,3,2,2,2,1,1,2,2,2,2,2,2,6,2,1,1,48,48427,4842763020,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1149,2015,4,11512,1,1,1,1,25,1,1,3,4,2,2,2,2,-1,1,1,-1,3,1,1,1,1,1,1,2,-1,3,2,2,2,2,2,1,1,20,2005,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705004,6,2,-2,1,62000,1,2,3,7,70270001,2,32,320560001,2,28,280320001,2,28,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,3,62000,1,1,1,62000,1,1,1,4,0,1,2,1,1,2,-2,18,2,3,-4,5,0,8,5,48,48201,4820135000,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,2,2,48,48201,4820135000,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1150,2015,1,191503,1,1,1,1,20,1,1,2,3,2,2,2,2,-1,6,2,2,6,2,2,1,8,5,8,3,-2,2,2,2,2,2,2,1,1,10,9999,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,1,2,-2,1,55000,1,2,0,28,280320001,2,9,999999999,99,28,280320001,2,34,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,3,15000,1,1,1,1000,3,2,2,7,6,1,2,1,2,2,-2,40,0,-3,-3,-3,0,20,0,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,2,2,2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,2,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,37.74728098, , , , , , , , , , , , , , , , , , , , , , , 
1150,2015,4,11512,1,1,1,1,19,1,1,2,3,2,2,2,2,-1,6,2,2,5,2,2,5,8,5,8,3,-2,2,2,1,2,2,2,1,1,9,920,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,0,7,70270001,2,30,301930001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,2,5000,1,1,2,-2,-2,-2,-2,4,0,1,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1151,2015,1,191503,1,1,1,2,25,1,1,4,5,2,2,2,2,-1,1,2,1,4,1,2,1,1,1,1,2,-1,2,2,1,2,2,2,1,1,17,1703,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,999998,98,98,98,98,999999998,98,98,999999998,98,98,999999998,98,998,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,999998,98,98,98,999998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,98,98,98,98,998,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1,29.60694038, , , , , , , , , , , , , , , , , , , , , , , 
1151,2015,4,11512,1,1,1,1,20,1,1,2,3,2,2,2,2,-1,5,1,-1,7,1,1,1,1,1,1,2,-1,3,2,2,2,2,2,1,1,12,1220,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1209084,3,2,-2,2,-2,-2,2,0,22,220140001,2,19,190390001,2,28,280250001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,7,2,1,2,900,3,1,1,600,3,2,3,4,0,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,1,1,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1152,2015,4,11512,1,1,1,1,34,1,1,1,2,1,1,2,2,-1,5,1,-1,6,1,1,1,1,1,1,2,-1,2,2,2,2,2,2,1,1,15,1501,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1215013,3,2,-2,2,-2,-2,0,0,7,70270001,2,30,301930001,2,28,280250001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,5,2,1,99,30000,1,1,1,1500,3,2,3,0,0,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,97,99997,9999999997,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,2,2,97,99997,9999999997,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2005,11,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1153,2015,1,191503,1,1,1,2,24,1,1,3,4,2,2,2,2,-1,6,2,2,5,1,2,1,8,5,8,3,-2,2,2,2,1,2,2,1,1,20,2007,99,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,0,2,-2,1,20000,1,0,0,9,999999999,99,8,80110001,2,8,80110001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280070001,3,2,1,3,20000,1,1,1,2000,1,1,1,0,0,1,2,97,2,2,-2,5,0,-3,-3,-3,0,5,0,48,48427,4842762168,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,2,2,2,48,48427,4842762168,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,2,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,29.60694038, , , , , , , , , , , , , , , , , , , , , , , 
1154,2015,4,11512,1,1,1,2,21,1,1,2,4,2,2,2,2,-1,6,2,2,8,2,2,1,8,5,8,3,-2,4,2,2,2,2,2,1,1,13,1301,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1312047,3,2,-2,1,60000,1,2,0,28,280320001,2,30,301930001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,3,30000,1,2,1,30000,1,5,2,7,3,0,2,2,-2,2,-2,12,1,3,-4,5,10,0,-3,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,10,2,1,1,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,6.725010632, , , , , , , , , , , , , , , , , , , , , , , 
1154,2015,1,191503,1,1,1,1,37,1,1,6,2,2,2,2,2,-1,5,1,-1,5,1,1,8,1,8,1,2,-1,2,2,2,2,2,2,1,1,12,1209,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,1,10000,1,0,0,8,80370001,2,98,999999998,98,8,80370001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80370001,8,2,1,2,10000,1,1,1,500,3,2,2,0,0,0,2,97,2,2,-2,3,0,-3,-3,-3,0,3,0,48,48141,4814124000,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,2,2,48,48141,4814124000,5,4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,2,2008,10,2014,0,0,-3,2,2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,37.74728098, , , , , , , , , , , , , , , , , , , , , , , 
1156,2015,4,11512,1,1,1,1,32,1,1,6,2,2,2,2,2,-1,1,1,-1,4,1,1,8,1,1,1,2,-1,3,2,2,2,2,2,1,1,21,2106,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,0,2,-2,1,13000,3,0,0,28,280220001,2,19,190390001,2,28,280220001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,2,2,1,2,2,2,4,2,2,2,1,1,1,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,32,2,1,99,35000,1,1,1,35000,1,1,1,2,0,1,2,2,-2,2,-2,60,0,-3,-3,-3,99,0,-3,48,48215,4821545384,4,5,2,2,2,1,1,1,2,2,2,2,2,8,2,1,1,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,2,2,2,2,1,1,1,2,2,2,2,2,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1156,2015,1,191503,1,1,1,1,20,1,1,1,2,2,2,2,2,-1,1,1,-1,20,11,2,1,1,1,1,2,-1,2,2,2,2,2,2,1,1,17,1701,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,421,1,1,1,1,2,2,2,2,2,10,6,2800,1,5,468,1,1705015,3,2,-2,2,-2,-2,2,4,15,999999997,97,97,999999997,97,28,280320001,2,14,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,2,200,3,2,2,-2,-2,-2,-2,2,4,2,1,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,40,2,2,1,48,48215,4821545384,40,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,2,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,37.74728098, , , , , , , , , , , , , , , , , , , , , , , 
1157,2015,1,191503,1,1,1,1,18,1,1,3,3,2,2,2,2,-1,6,2,2,5,2,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,22,2202,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1305024,3,2,-2,1,8000,3,0,0,7,70090001,2,97,999999997,97,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,2,8000,3,2,1,8000,3,6,1,0,0,0,4,1,2,2,-2,14,0,-3,-3,-3,0,97,0,48,99997,9999999997,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,2,1,2,48,99997,9999999997,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,3,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,37.74728098, , , , , , , , , , , , , , , , , , , , , , , 
1157,2015,4,11512,1,1,1,1,23,1,1,6,2,2,2,2,2,-1,1,1,-1,9,2,1,1,1,5,1,2,-1,2,2,2,2,2,2,1,1,15,1505,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,0,2,-2,2,-2,-2,2,3,28,280320001,2,7,70090001,2,20,200140001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,8,25000,1,1,1,25000,1,5,3,0,0,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8,2,2,1,48,48215,4821545384,8,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,2,2,2,2,1,1,1,2,2,2,2,2,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1158,2015,4,11512,1,1,1,1,28,1,1,3,3,2,2,2,2,-1,5,1,-1,10,0,1,1,1,1,1,2,-1,3,2,2,2,2,2,1,1,12,1202,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,99,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,0,2,-2,2,-2,-2,0,0,28,280320001,2,30,301930001,2,28,280320001,2,12,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,2,999997,97,1,1,999999,99,5,3,0,0,1,2,97,2,2,-2,0,-2,-2,-2,-2,-2,-2,-2,48,48215,4821545384,7,3,2,2,2,1,1,1,2,2,2,2,2,10,2,1,1,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,11,2015,0,0,-3,1,-3,2,2,2,2,1,1,1,2,2,2,2,2,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1159,2015,4,11512,1,1,1,1,26,1,1,3,3,2,2,2,2,-1,6,2,2,6,1,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,12,1216,2,-2,-2,-2,-2,-2,-2,-2,0,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1209084,0,2,-2,1,40000,1,2,0,28,280250001,2,7,70090001,2,28,280250001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,1,3,1,3,24000,1,1,1,24000,1,5,2,0,0,1,2,97,2,2,-2,20,0,-3,-3,-3,0,20,0,48,48215,4821545384,7,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,2,1,1,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,2,2,2,2,1,1,1,2,2,2,2,2,1,9.94411307, , , , , , , , , , , , , , , , , , , , , , , 
1172,2015,2,51506,1,1,1,1,19,1,1,4,2,2,2,2,2,-1,6,2,2,10,7,2,1,8,1,8,3,-2,2,2,1,2,2,2,1,1,18,1805,98,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1305024,3,2,-2,1,24000,1,0,0,21,211140001,2,28,280320001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,8,2,1,3,28000,1,1,1,28000,1,1,1,0,0,1,2,97,2,2,-2,6,0,-3,-3,-3,0,6,0,48,48215,4821545384,7,3,2,2,2,1,2,2,2,1,2,2,2,4,2,2,2,48,48215,4821545384,4,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,0,-2,-2,-2,-2,2,2,2015,5,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,15.82478966, , , , , , , , , , , , , , , , , , , , , , , 
1173,2015,2,51506,1,1,1,1,18,1,1,2,3,2,2,2,2,-1,6,2,2,8,3,2,1,8,1,8,3,-2,2,2,2,2,2,2,1,1,17,1712,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,731,1,2,2,2,2,2,2,2,2,9,6,50,1,2,337,1,1312047,3,2,-2,2,-2,-2,0,0,19,190390001,2,28,280320001,2,28,280320001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,2,3000,2,1,1,1000,3,2,3,0,0,1,2,2,-2,2,-2,8,0,-3,-3,-3,0,8,0,48,48215,4821545384,7,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,48,48215,4821545384,3,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,5,2015,0,0,-3,1,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,15.82478966, , , , , , , , , , , , , , , , , , , , , , , 
