"","pais","idnum","upm","prov","muni","cluster","ur","tamano","idiomaq","wt","estratopri","estratosec","q2y","q2","q1","ls3","a4","soct2","idio2","np1","np2","muni10","sgl1","honmun37","honmun38","honmun39","honmun40","honmun41","honmun42","cp5","cp6","cp7","cp8","cp13","cp20","honcp22","honcp21a","it1","l1","prot3","jc10","jc13","jc15a","vic1ext","vic1exta","vic1hogar","arm2","vic41","vic43","ico2","aoj11","pese1","pese2","aoj17","aoj12","b1","b2","b3","b4","b6","b10a","b11","b43","b12","b13","b18","b20","b20a","b21","b21a","b32","b37","b47a","b14","b15","b19","b46","honb51","mil1","b3milx","pr3e","honqt1","honqt2","honqt3","honqt4","honqt5","honqt6","honqt7","honqt8","honqt9","honqt10","honqt11","honqt12","m1","m2","honm3","sd2new2","sd3new2","sd6new2","infrax","ros1","ros4","ing4","eff1","eff2","mil7","pn4","w14a","e5","e15","e16","d1","d2","d3","d4","d5","d6","honjc17","exc2","exc6","exc20","exc11","exc13","exc14","exc15","exc16","exc18","vicbar1","vicbar1f","vicbar3","vicbar4","vicbar7","vic44","fear6f","vb1","vb2","vb10","pol1","vb20","for5","mil10a","mil10e","wf1","cct1b","ed","ed2","q5a","q5b","q3c","ocup4a","ocup1a","q10a","q14","q10d","q10e","q11n","q12c","q12bn","q12","etid","www1","gi0","r3","r4","r4a","r5","r6","r7","r8","r12","r14","r15","r18","r1","r16","r26","inf3a","colorr","sexi","colori","nationality","formatq","sex","year","fecha","lib1","lib4"
"2:1247","Honduras",1111,8,"Francisco Moraz�n",400109,169,"Urban","Small City",1,1,"Central A",3,1962,54,1,1,3,3,2,1,2,NA,3,2,NA,NA,NA,NA,NA,4,2,4,2,2,NA,4,4,1,5,2,NA,2,2,2,NA,1,2,1,0,1,1,3,2,4,4,2,6,2,2,6,2,2,7,3,1,2,6,5,3,2,4,2,2,1,1,1,1,1,2,1,1,4,4,4,4,4,3,4,4,2,4,4,4,3,5,5,4,3,3,5,6,7,7,1,4,5,3,1,10,1,6,9,10,7,8,8,1,2,0,0,0,0,0,NA,NA,0,0,2,NA,2,2,2,0,1,1,1,1,3,3,4,NA,NA,2,2,9,1,3,1,1,1,4,2,2,3,3,2,4,1,3,2,5,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,4,1,5,4,4,1,2016,"2016-10-31",1,1
"2:1248","Honduras",381,23,"Cort�s",400405,96,"Urban","Small City",1,1,"Norte A",2,1973,43,1,2,13,3,3,2,2,NA,2,1,2,1,2,2,2,4,2,3,4,4,NA,4,4,3,3,2,NA,2,2,2,NA,2,2,0,0,1,3,3,2,2,1,5,4,3,6,4,3,3,6,5,4,3,2,6,3,2,4,5,2,4,5,4,5,4,6,4,3,3,2,2,3,2,3,2,3,3,2,3,2,3,4,3,3,3,3,5,7,7,4,5,5,6,3,2,5,4,7,6,6,6,4,3,1,1,0,0,0,NA,0,NA,NA,1,0,1,2,2,2,2,0,3,2,1,2,4,1,4,NA,2,2,2,6,0,4,1,2,1,4,2,2,4,3,3,4,1,2,2,2,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,3,2,6,4,4,1,2016,"2016-11-02",1,1
"2:1249","Honduras",1346,47,"Intibuc�",400907,178,"Urban","Small City",1,1,"Occidental",2,1983,33,2,2,1,3,3,2,2,NA,3,1,1,1,2,2,1,1,4,3,4,4,4,4,4,3,10,2,NA,1,2,1,1,2,1,1,1,3,4,3,1,3,3,3,7,3,5,5,2,1,7,6,1,1,5,3,1,4,4,5,1,1,1,5,1,5,3,1,5,3,3,3,4,3,2,2,4,2,3,2,4,1,3,3,3,2,2,6,1,3,1,1,1,7,4,1,1,1,10,1,1,1,1,1,1,1,0,0,0,1,0,NA,0,0,0,1,1,2,2,2,0,1,1,2,2,3,1,1,NA,NA,2,1,6,1,5,1,1,3,NA,2,1,4,3,1,4,2,3,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,NA,1,1,5,2,5,4,4,2,2016,"2016-11-14",3,1
"2:1250","Honduras",1179,20,"Cort�s",400402,75,"Urban","Medium City",1,1,"Norte A",1,1965,51,2,4,5,3,3,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,3,NA,2,2,NA,2,2,NA,2,1,0,0,1,1,3,3,3,3,3,7,5,4,7,3,7,7,7,7,7,1,7,5,7,7,7,6,6,7,5,6,6,7,7,4,1,2,2,2,2,1,1,3,1,3,3,3,2,2,1,3,2,2,1,3,7,7,7,7,7,1,2,2,1,1,10,1,NA,8,9,1,1,0,0,0,NA,NA,NA,0,NA,0,2,NA,1,1,1,0,3,1,1,1,1,2,13,3,1,2,2,2,1,5,1,1,1,4,2,2,4,2,4,6,2,6,2,5,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,5,2,5,4,4,2,2016,"2016-10-26",3,2
"2:1251","Honduras",943,27,"Cort�s",400409,87,"Urban","Small City",1,1,"Norte A",3,1990,26,2,2,5,3,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,4,4,4,2,1,5,2,2,NA,2,2,NA,2,2,1,1,5,4,3,3,1,4,2,4,1,3,4,2,1,7,2,1,2,7,5,1,1,4,2,1,2,3,1,3,1,3,1,4,4,4,4,4,4,4,4,4,2,4,3,4,3,3,3,2,2,3,4,6,5,1,1,6,4,3,1,10,10,5,4,8,7,8,10,2,1,0,0,0,NA,NA,NA,0,0,0,1,3,2,2,2,0,2,1,1,2,4,1,1,NA,NA,2,2,8,4,3,1,2,5,NA,2,2,3,2,3,7,2,3,1,4,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,5,1,4,4,4,2,2016,"2016-10-29",1,1
"2:1252","Honduras",204,22,"Cort�s",400403,91,"Urban","Medium City",1,1,"Norte A",2,1970,46,2,2,3,3,3,2,1,0,4,2,NA,NA,NA,NA,NA,4,2,4,4,2,4,4,2,4,2,2,NA,2,NA,1,1,2,2,NA,0,1,3,1,2,3,4,3,5,4,6,7,5,7,7,7,7,7,2,7,7,7,5,5,7,6,5,4,4,5,7,7,3,NA,2,1,1,1,NA,NA,2,1,2,2,1,2,NA,4,2,2,2,2,1,5,4,5,4,7,3,1,5,9,7,8,7,6,7,8,1,1,0,0,0,NA,0,NA,0,1,1,2,NA,1,2,1,0,3,1,1,1,3,3,NA,3,1,1,2,6,0,2,1,1,1,1,1,1,3,3,3,5,1,4,2,5,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,5,2,5,4,4,2,2016,"2016-11-01",1,1
"2:1253","Honduras",402,31,"Atl�ntida",400504,13,"Urban","Medium City",1,1,"Norte B",1,1985,31,1,1,1,3,2,2,2,NA,5,2,NA,NA,NA,NA,NA,3,3,3,3,4,NA,NA,3,1,8,1,NA,2,1,1,1,2,1,1,0,3,4,3,1,1,1,1,4,1,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,7,1,1,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,2,4,1,5,1,7,4,1,7,7,3,2,7,1,7,10,10,10,10,10,10,1,1,1,1,NA,0,NA,NA,0,0,2,NA,1,1,1,1,1,1,1,1,2,3,1,1,3,2,1,8,0,3,1,1,1,2,1,1,3,2,3,4,2,3,2,1,2,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,4,1,5,4,4,1,2016,"2016-11-12",3,1
"2:1254","Honduras",324,39,"Yoro",400703,247,"Urban","Large City",1,1,"Norte B",1,1984,32,1,1,3,3,3,2,2,NA,3,2,NA,NA,NA,NA,NA,4,1,2,4,4,NA,2,4,1,1,1,NA,1,NA,2,NA,2,2,1,0,1,1,2,3,3,4,4,3,1,2,4,6,5,7,7,7,6,2,7,3,7,6,7,5,7,5,6,6,6,6,6,5,4,3,3,3,3,1,1,3,3,3,1,3,2,3,3,3,3,3,4,6,6,4,5,5,6,2,1,6,7,10,9,7,6,6,1,1,2,0,0,0,NA,0,NA,0,1,0,1,2,2,2,2,0,1,1,2,2,4,4,NA,NA,3,2,2,6,0,3,1,2,1,2,2,2,3,3,3,8,3,3,1,5,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,5,2,6,4,4,1,2016,"2016-11-05",2,1
"2:1255","Honduras",701,4,"Francisco Moraz�n",400101,157,"Urban","National Capital (Metropolitan area)",1,1,"Central A",1,1966,50,1,2,4,3,3,2,2,NA,3,2,NA,NA,NA,NA,NA,3,1,3,3,2,NA,4,4,3,4,1,NA,2,2,1,2,1,2,1,0,3,3,1,1,1,3,3,4,2,1,5,2,1,6,1,1,1,2,1,2,1,2,1,1,1,1,2,2,2,4,1,5,4,4,3,3,4,4,4,3,3,3,3,4,5,4,4,3,4,3,4,7,7,5,2,7,5,4,2,10,8,1,10,10,9,10,9,3,1,0,0,0,0,0,0,0,NA,0,1,2,1,NA,1,0,1,1,1,1,2,3,11,2,4,2,2,18,1,1,1,1,2,4,1,2,4,1,1,6,0,0,2,2,2,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,4,2,3,4,4,1,2016,"2016-10-17",1,1
"2:1256","Honduras",582,39,"Yoro",400703,237,"Urban","Large City",1,1,"Norte B",1,1976,40,1,1,5,3,3,2,2,NA,1,1,1,1,1,1,1,4,4,2,3,4,NA,4,4,2,6,2,2,NA,2,1,2,2,1,0,0,1,2,3,3,4,4,7,7,1,7,6,7,7,7,7,7,7,7,1,7,1,7,7,7,7,7,1,7,7,7,1,5,3,1,1,4,1,1,1,2,1,3,2,1,1,1,4,2,2,2,1,7,7,7,7,1,7,3,2,1,1,1,1,10,1,1,10,10,1,0,0,0,0,NA,NA,NA,NA,0,1,3,1,2,1,0,1,1,1,2,3,1,6,2,3,2,2,10,1,5,3,NA,5,NA,1,1,3,3,1,3,0,0,3,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,4,2,4,4,4,1,2016,"2016-11-04",1,1
"2:1257","Honduras",1510,61,"Choluteca",402101,21,"Urban","Medium City",1,1,"Sur",2,1986,30,1,1,13,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,4,NA,4,2,1,NA,2,1,NA,2,2,NA,2,1,0,0,1,1,3,2,4,1,2,1,1,1,1,2,1,7,1,1,7,1,3,1,1,1,1,1,1,3,2,1,3,3,1,1,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,4,NA,7,7,1,1,3,2,3,1,5,2,5,10,5,3,5,5,1,1,0,0,0,0,0,0,0,0,0,2,NA,2,2,2,0,4,1,2,2,4,3,NA,NA,NA,2,2,12,3,5,3,4,3,NA,2,1,3,3,5,8,1,1,2,1,1,1,1,1,2,0,0,1,0,0,1,1,1,1,0,1,5,2,6,4,4,1,2016,"2016-10-23",2,2
"2:1258","Honduras",3,36,"Yoro",400702,233,"Urban","Medium City",1,1,"Norte B",3,1981,35,2,1,3,3,3,2,1,0,5,2,NA,NA,NA,NA,NA,3,1,3,3,1,4,4,3,1,8,2,2,NA,1,2,NA,2,2,0,0,2,1,3,3,4,3,2,6,3,3,5,2,2,7,4,3,6,6,7,6,2,2,2,3,2,1,2,3,4,5,4,7,3,3,3,4,2,2,4,3,4,3,4,3,3,3,3,2,2,4,2,2,6,4,2,5,5,2,1,9,8,2,6,10,8,7,10,6,1,0,0,0,NA,NA,NA,0,0,0,1,3,NA,2,2,0,3,1,1,1,1,3,4,NA,1,2,2,6,1,1,1,1,2,4,2,2,3,3,2,6,2,3,1,5,4,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,4,2,3,4,4,2,2016,"2016-11-17",1,1
"2:1259","Honduras",1319,15,"Cort�s",400401,104,"Urban","Large City",1,1,"Norte A",1,1991,25,1,1,3,3,2,2,2,NA,3,NA,NA,NA,NA,NA,NA,4,1,4,4,4,NA,4,4,3,NA,2,NA,2,2,1,2,2,1,1,1,1,3,1,1,1,3,1,1,1,1,NA,1,5,7,7,1,3,2,7,1,1,3,4,1,1,1,1,7,1,4,1,NA,4,4,2,2,2,2,1,1,2,2,4,4,4,5,3,3,2,1,2,1,7,3,1,3,7,3,2,7,1,NA,5,6,7,5,10,NA,2,0,0,0,NA,0,NA,NA,NA,0,2,NA,1,2,2,0,1,1,2,1,3,3,4,NA,NA,2,2,13,NA,1,1,2,1,1,2,1,3,NA,1,8,0,0,2,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,3,2,6,4,4,1,2016,"2016-10-20",1,1
"2:1260","Honduras",1527,61,"Choluteca",402101,22,"Urban","Medium City",1,1,"Sur",2,1984,32,2,1,15,3,2,2,2,NA,4,1,1,1,1,1,1,4,2,2,4,4,4,4,4,4,5,2,NA,NA,2,2,NA,2,1,1,0,3,3,2,2,1,2,4,1,4,4,1,3,3,7,6,5,5,7,4,1,1,5,4,3,4,4,3,3,3,4,4,1,4,4,3,4,3,3,3,3,3,3,3,3,5,4,4,3,2,4,4,4,5,4,1,1,3,3,2,6,6,9,10,8,5,7,1,1,1,0,0,0,NA,NA,NA,0,0,1,1,1,1,2,1,0,3,1,1,2,4,NA,4,NA,NA,2,2,9,0,3,1,1,5,NA,2,2,3,3,1,4,1,1,2,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,4,1,5,4,4,2,2016,"2016-10-24",3,1
"2:1261","Honduras",1154,16,"Cort�s",400401,108,"Urban","Large City",1,1,"Norte A",1,1933,83,1,4,4,3,3,2,2,NA,4,2,NA,NA,NA,NA,NA,4,4,4,4,4,NA,4,4,3,1,2,NA,1,1,1,1,2,1,0,0,1,4,1,3,1,4,1,NA,NA,6,2,1,1,7,4,1,1,6,6,4,4,1,7,1,3,1,3,2,6,7,7,5,3,4,3,4,2,2,4,4,4,4,3,4,2,3,5,3,2,4,3,7,7,1,1,NA,4,3,2,10,1,5,4,10,6,6,4,1,1,0,0,0,NA,NA,0,NA,NA,1,2,NA,1,1,1,1,3,1,1,1,2,3,4,NA,NA,2,2,0,NA,5,NA,NA,6,NA,2,2,4,3,6,1,0,7,2,5,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,2,2,4,4,4,1,2016,"2016-10-21",1,1
"2:1262","Honduras",211,24,"Cort�s",400406,121,"Urban","Medium City",1,1,"Norte A",2,1997,19,2,1,13,3,3,NA,2,NA,1,2,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,1,5,2,1,NA,2,2,NA,2,1,0,0,2,1,1,3,3,1,4,5,4,3,7,5,5,7,4,5,5,4,4,3,1,7,7,5,5,4,4,6,4,5,5,5,1,3,3,1,1,1,3,3,2,2,3,3,4,2,2,2,2,2,4,4,5,5,2,5,5,2,2,6,7,10,7,5,5,5,7,10,1,0,0,0,0,NA,NA,0,NA,1,2,NA,2,1,2,0,4,2,2,2,2,4,4,NA,1,2,2,8,1,5,3,4,3,NA,2,1,4,2,1,5,1,1,2,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,4,2,5,4,4,2,2016,"2016-11-06",1,1
"2:1263","Honduras",947,51,"Santa B�rbara",401307,209,"Urban","Small City",1,1,"Occidental",3,1976,40,1,3,4,3,3,1,2,NA,3,1,1,1,2,2,2,3,1,4,4,4,NA,4,3,1,10,2,2,NA,2,2,NA,1,1,1,0,3,1,2,3,4,1,7,2,3,6,4,7,6,7,7,4,7,3,7,2,7,6,6,3,2,7,6,7,7,7,7,2,1,3,3,3,1,1,1,1,1,1,3,3,1,2,2,2,2,2,1,1,2,1,7,6,7,3,2,9,1,9,2,5,8,9,5,1,1,0,0,0,NA,0,NA,NA,0,0,2,NA,2,2,2,0,4,1,1,2,3,1,4,NA,2,1,1,4,1,1,1,3,5,NA,2,2,3,2,2,6,3,4,2,5,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,2,1,3,4,4,1,2016,"2016-10-28",3,1
"2:1264","Honduras",1197,4,"Francisco Moraz�n",400101,157,"Urban","National Capital (Metropolitan area)",1,1,"Central A",1,1998,18,1,2,5,2,2,2,2,NA,3,2,NA,NA,NA,NA,NA,3,4,3,4,4,NA,4,3,2,4,1,1,NA,2,2,NA,1,2,1,0,2,2,3,2,3,4,5,4,3,3,2,3,3,7,4,3,2,5,5,4,2,3,5,4,3,2,4,3,4,6,5,6,4,4,3,3,3,2,4,3,4,3,4,2,3,4,3,3,2,2,5,3,6,4,5,3,6,2,1,7,6,8,5,9,5,6,1,2,1,0,0,1,NA,0,NA,0,NA,0,2,NA,1,2,1,0,4,1,2,2,3,4,10,2,1,2,2,9,2,5,2,1,1,4,2,1,3,2,1,8,2,0,2,2,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,5,2,4,4,4,1,2016,"2016-10-17",1,1
"2:1265","Honduras",291,36,"Yoro",400702,233,"Urban","Medium City",1,1,"Norte B",3,1997,19,1,2,4,2,3,2,2,NA,3,1,1,NA,1,1,2,4,4,2,2,4,NA,4,2,2,5,2,NA,2,2,2,NA,2,2,1,0,2,2,3,2,2,2,4,6,5,7,7,6,4,7,6,5,5,6,6,2,3,5,5,3,3,4,5,4,5,7,5,4,2,2,2,2,2,2,3,2,2,2,3,2,3,3,2,3,2,2,2,3,4,3,4,2,5,3,2,5,5,6,8,5,4,4,2,2,1,0,0,0,NA,0,NA,0,NA,0,1,2,2,2,1,0,2,1,2,2,4,3,4,2,2,2,2,11,2,2,2,1,3,NA,1,1,3,3,1,4,0,0,2,4,2,1,0,1,1,1,1,1,1,0,0,0,1,0,NA,NA,4,1,5,4,4,1,2016,"2016-11-17",1,1
"2:1266","Honduras",577,14,"Cort�s",400401,101,"Urban","Large City",1,1,"Norte A",1,1980,36,2,2,5,3,3,2,2,NA,3,2,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,2,NA,2,2,NA,2,2,NA,2,2,1,0,1,2,2,1,3,4,3,4,3,1,1,2,1,7,5,1,4,4,4,1,1,5,4,1,1,1,1,1,1,5,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,NA,2,2,3,2,NA,7,1,1,1,7,3,1,10,3,1,NA,4,NA,3,10,6,1,0,0,0,NA,0,NA,NA,NA,1,1,2,NA,NA,2,0,1,1,2,2,4,NA,NA,NA,NA,2,2,12,2,5,1,NA,1,4,1,2,4,3,2,6,0,3,2,1,4,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,3,2,6,4,4,2,2016,"2016-10-22",1,1
"2:1267","Honduras",897,17,"Cort�s",400401,115,"Urban","Large City",1,1,"Norte A",1,1979,37,1,3,5,3,3,2,2,NA,3,2,NA,NA,NA,NA,NA,4,4,3,4,4,NA,4,4,3,7,2,NA,2,2,2,NA,2,1,1,0,5,4,3,2,3,4,2,1,1,1,1,1,1,7,4,1,1,4,4,1,1,1,3,1,1,1,1,1,2,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,3,4,4,4,4,7,7,4,1,5,4,4,2,5,1,1,9,8,5,3,10,1,1,1,1,0,0,1,NA,0,0,1,2,NA,NA,2,1,0,1,1,1,2,3,3,1,NA,NA,2,2,12,4,5,1,5,1,4,2,2,3,2,3,5,2,4,2,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,3,2,6,4,4,1,2016,"2016-10-23",1,1
"2:1268","Honduras",1345,1,"Francisco Moraz�n",400101,143,"Urban","National Capital (Metropolitan area)",1,1,"Central A",1,1993,23,1,1,5,3,2,2,2,NA,1,1,1,1,1,2,1,2,2,4,4,4,NA,2,4,2,3,2,1,NA,2,1,1,1,1,1,1,2,3,3,2,3,1,4,6,1,1,4,5,4,7,6,3,5,4,7,2,5,6,3,4,5,5,3,6,4,7,7,3,2,2,2,3,2,1,2,2,3,2,2,3,3,3,2,3,3,2,3,4,3,4,2,5,7,3,2,5,3,6,6,7,3,5,2,1,1,1,0,1,NA,0,NA,NA,NA,0,1,2,1,2,1,0,3,1,2,2,3,1,2,2,1,2,2,9,2,3,1,1,1,2,2,1,3,2,2,3,1,1,4,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,6,2,5,4,4,1,2016,"2016-10-14",3,1
"2:1269","Honduras",213,33,"Col�n",400603,36,"Urban","Small City",1,1,"Norte B",3,1992,24,1,1,3,3,2,2,1,0,2,2,NA,NA,NA,NA,NA,3,1,3,4,4,NA,4,4,3,2,2,NA,2,2,1,2,2,2,0,1,1,3,1,1,1,4,2,7,3,3,4,2,2,7,3,6,3,1,7,1,1,6,6,2,2,2,3,3,5,2,3,1,3,2,3,3,3,2,3,3,2,2,3,3,3,3,3,4,4,4,4,2,6,3,2,4,5,3,2,5,1,1,2,3,1,1,5,1,1,1,0,0,NA,0,NA,0,NA,0,1,2,1,1,1,1,2,1,1,2,2,NA,4,3,2,2,2,12,2,1,1,6,1,5,1,1,3,3,1,1,0,0,1,2,2,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,3,2,6,4,4,1,2016,"2016-11-10",1,1
"2:1270","Honduras",1362,18,"Cort�s",400401,119,"Urban","Large City",1,1,"Norte A",1,1993,23,1,1,5,3,2,2,2,NA,4,2,NA,NA,NA,NA,NA,3,1,4,4,4,NA,4,4,1,8,2,1,NA,2,1,4,1,1,1,1,5,4,2,2,2,1,4,4,2,5,6,3,1,7,7,7,2,7,7,3,7,5,3,3,5,6,5,7,7,7,7,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,3,2,3,2,3,7,7,5,5,6,7,1,1,8,2,2,7,4,5,5,10,2,1,1,0,0,1,NA,NA,0,NA,1,2,NA,2,2,2,0,NA,1,1,2,1,3,1,2,NA,2,2,14,8,2,2,1,7,NA,1,1,3,1,1,4,1,0,2,4,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,4,2,6,4,4,1,2016,"2016-10-20",1,3
"2:1271","Honduras",124,14,"Cort�s",400401,102,"Urban","Large City",1,1,"Norte A",1,1998,18,2,2,1,3,2,2,2,NA,3,1,1,1,1,1,1,4,3,2,4,4,4,4,4,1,8,2,1,NA,2,2,NA,2,1,0,1,5,3,3,3,2,4,4,6,2,4,7,2,4,7,7,5,1,7,7,1,5,5,7,4,5,5,5,7,5,6,3,2,2,2,2,3,3,1,2,2,2,3,4,3,3,3,3,1,1,2,3,1,7,3,2,3,7,2,2,6,7,10,10,6,1,1,10,10,1,0,0,0,1,NA,NA,NA,NA,0,1,2,1,2,1,0,1,2,2,1,3,2,10,2,1,2,2,8,4,5,3,1,4,NA,2,1,2,1,1,10,1,0,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,5,2,4,4,4,2,2016,"2016-10-23",1,1
"2:1272","Honduras",34,33,"Col�n",400603,36,"Urban","Small City",1,1,"Norte B",3,1998,18,2,2,1,2,1,2,2,NA,3,2,NA,NA,NA,NA,NA,2,1,2,4,4,4,4,4,3,5,1,NA,2,2,1,2,1,1,1,1,3,4,1,1,1,2,1,4,3,4,7,4,1,7,5,4,4,1,7,3,1,1,5,1,4,4,3,5,4,4,1,7,3,2,4,2,4,4,3,4,4,4,4,4,4,3,3,3,2,3,3,7,7,3,1,1,7,4,1,10,7,10,6,5,5,4,1,10,1,0,0,0,NA,NA,NA,0,NA,0,1,2,1,1,1,1,1,3,2,1,3,1,4,NA,1,2,2,11,2,2,1,1,4,NA,1,1,2,1,1,5,3,0,2,2,2,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,4,1,5,4,4,2,2016,"2016-11-10",1,1
"2:1273","Honduras",372,15,"Cort�s",400401,104,"Urban","Large City",1,1,"Norte A",1,1974,42,1,2,5,1,1,2,2,NA,2,1,1,1,1,2,1,NA,3,4,4,4,NA,4,4,1,6,2,NA,2,2,2,NA,2,1,0,0,2,2,3,3,4,NA,4,4,3,3,6,4,5,7,4,4,4,6,6,4,6,5,6,5,7,5,6,4,5,5,4,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,NA,5,4,3,4,7,3,2,10,2,2,6,5,4,5,5,5,1,0,0,0,NA,NA,NA,NA,NA,0,1,2,2,1,2,0,NA,1,1,1,4,4,14,NA,2,2,2,8,0,4,1,1,1,4,1,2,3,1,6,4,0,4,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,3,2,6,4,4,1,2016,"2016-10-20",1,1
"2:1274","Honduras",979,46,"Cop�n",401405,70,"Urban","Small City",1,1,"Occidental",2,1985,31,2,1,5,2,2,2,2,NA,1,1,1,NA,1,NA,1,4,4,3,4,4,4,4,4,2,10,2,NA,2,2,2,NA,1,2,1,0,1,2,3,2,4,4,1,4,1,5,6,3,4,6,4,5,2,5,5,4,6,7,7,5,5,4,4,4,5,4,3,7,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,3,2,2,3,3,4,2,2,6,3,2,10,7,8,6,10,5,5,5,5,2,0,0,0,0,0,NA,0,0,1,2,NA,2,2,2,0,2,1,2,2,2,3,4,2,2,2,2,11,0,5,1,5,1,2,2,1,2,2,1,5,2,1,1,3,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,2,2,5,4,4,2,2016,"2016-11-06",3,1
"2:1275","Honduras",741,36,"Yoro",400702,235,"Urban","Medium City",1,1,"Norte B",3,1979,37,2,1,5,2,2,2,2,NA,2,1,2,1,2,1,2,1,4,2,4,4,4,4,4,3,4,2,2,NA,1,2,NA,1,1,1,0,3,3,3,2,3,4,3,5,2,3,4,3,1,6,4,2,3,4,6,1,1,3,5,2,1,4,3,2,4,1,1,7,3,3,4,3,3,3,4,4,3,4,3,4,3,3,3,3,2,2,5,7,6,7,2,4,3,3,1,4,6,2,6,4,7,5,7,1,1,0,0,0,NA,0,NA,0,0,0,1,3,NA,2,1,0,3,1,1,2,4,1,13,NA,4,2,2,6,NA,5,3,1,1,2,2,2,3,2,3,6,0,4,2,1,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,4,2,6,4,4,2,2016,"2016-11-16",1,1
"2:1276","Honduras",205,20,"Cort�s",400402,73,"Urban","Medium City",1,1,"Norte A",1,1993,23,2,2,27,3,1,2,2,NA,2,1,1,1,2,1,1,4,1,4,4,4,4,4,4,2,7,2,NA,1,2,1,1,1,2,1,1,2,3,3,3,3,4,3,6,5,5,7,6,4,7,6,5,5,6,7,3,5,6,5,5,5,5,6,5,6,6,5,6,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3,5,7,6,5,5,4,2,1,8,7,4,8,9,6,6,5,3,1,0,1,0,NA,0,NA,NA,NA,0,1,2,2,1,1,0,2,1,1,2,2,1,4,NA,NA,2,2,13,2,2,1,5,1,2,1,1,2,1,3,2,0,0,2,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,3,2,4,4,4,2,2016,"2016-10-26",1,1
"2:1277","Honduras",949,5,"Francisco Moraz�n",400101,160,"Urban","National Capital (Metropolitan area)",1,1,"Central A",1,1955,61,2,1,70,2,2,2,2,NA,2,1,2,2,1,2,2,3,1,3,3,4,4,4,3,3,8,1,NA,2,1,2,NA,1,2,0,0,3,2,3,3,3,4,4,5,1,5,7,1,1,7,7,1,3,7,1,4,1,7,5,1,4,1,1,4,1,7,7,1,3,3,4,3,4,2,3,3,1,4,3,4,3,3,5,2,2,2,3,7,7,7,4,7,4,2,1,10,1,1,5,10,5,10,10,1,2,0,0,0,0,0,NA,0,0,0,1,3,1,1,1,0,1,1,1,1,3,4,7,1,3,2,2,NA,0,1,1,1,2,2,2,2,2,2,5,5,1,2,2,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,4,1,5,4,4,2,2016,"2016-10-17",3,1
