folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p10p,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19e1,p19l1,p19u1,p19e2,p19l2,p19u2,p20e,p20l,p20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2l,p22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_1,p24_2,p24_3,p24_4,p24_5,p24_6,p24_7,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_2_1,p24_2_2,p24_2_3,p24_2_4,p24_2_5,p24_2_6,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29_1,p29_2,p29_3,p29_4,p29_5,p29_6,p29_7,p29_8,p29_9,p29_10,p29_11,p29_12,p29_13,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p35es,p35cn,p35cd,p35_1,p35_2,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_3_5,p35_3_6,p35_3_7,p35_4c,p35_4t,p35_5,p35_6,p35_7,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p38_5_1_1,p38_5_1_2,p38_5_1_3,p38_5_1_4,p38_5_1_5,p38_5_1_6,p38_5_1_7,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,filtro,ponfin3
12,2016,2,11604,1,1,1,2,19,1,3,2,-1,1,1,2,2,-1,6,2,2,9,4,2,1,0,1,0,-1,-1,3,2,2,2,2,1,1,14,1404,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,98,98,9999998,98,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,98,98,999999998,98,98,999999998,98,998,98,98,98,98,99998,999999998,98,998,998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,999999998,998,98,98,98,99998,98,98,98,99998,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,99998,9999999998,98,98,98,98,98,98,98,98,98,998,98,98,98,98,98,99998,9999999998,998,98,98,998,98,98,99998,98,98,998,98,98,98,98,98,98,98,98,98,99998,98,98,98,998,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,98,1,17.68914213
13,2016,2,11604,1,1,1,1,25,1,3,3,-1,2,2,2,2,-1,6,1,-1,1,-1,-1,1,0,5,0,-1,-1,2,2,2,2,2,1,1,18,1804,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,7000,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,26,260190001,2,26,260300001,2,26,260190001,2,23,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260190001,10,2,1,3,3500,3,2,1,3500,3,5,2,1,1,2,2,2,2,2,2,1,2,2,2,2,0,2,2,-2,2,-2,4,0,-3,-3,-3,1,4,4,4019,401977000,6,2,2,2,2,2,2,2,2,13,2,1,1,2,4,4019,401977000,13,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,20.17021007
14,2016,2,11604,1,1,1,1,27,1,2,2,-1,2,2,2,2,-1,1,1,-1,3,1,1,1,1,5,1,2,-2,2,2,2,2,2,1,1,12,1217,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,932,1,2,2,2,2,2,2,2,2,9,7,99999,99,99,485,2,1,1312047,3,2,-2,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280320001,2,28,280380001,2,28,280320001,2,18,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,16,2,1,4,3000,3,2,1,5000,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,97,2,2,-2,1,0,-3,-3,-3,0,1,48,48215,4821545384,2,2,2,2,2,2,2,2,2,8,2,1,1,2,48,48215,4821545384,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,2,2014,2015,1,2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,20.17021007
15,2016,2,11604,1,1,1,1,19,1,4,1,1,2,2,2,2,-1,6,2,2,5,2,2,1,0,1,0,-1,-1,2,2,1,2,2,1,1,13,1302,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,613,3,2,2,2,2,2,2,2,2,8,6,0,0,0,111,2,1,1312047,3,2,-2,1,8000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280250001,2,20,200670001,2,28,280250001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,18,2,1,3,4000,3,1,1,4000,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,4,0,-3,-3,-3,0,4,48,48215,4821545384,6,2,2,2,2,2,2,2,2,8,2,2,1,2,48,48215,4821545384,8,2,1,999,99,99,99999,99,99,999,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,3,2016,0,0,-3,2,2,2,1,20.17021007
16,2016,2,11604,1,1,1,1,29,1,6,1,1,1,1,2,2,-1,1,1,-1,5,2,1,1,1,1,1,2,-2,2,2,2,2,2,1,1,13,1309,98,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1305024,0,2,-2,1,6000,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,28,280320001,2,19,190390001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,35,2,1,4,6000,3,1,1,6000,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,3,0,-3,-3,-3,0,3,48,48215,4821545384,3,2,2,2,2,2,2,2,2,6,2,1,1,2,48,48215,4821545384,6,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,999,2015,2015,2,1,2,2,2015,3,2016,0,0,-3,2,2,2,1,20.17021007
17,2016,2,11604,1,1,1,1,33,1,3,2,-1,2,2,2,2,-1,5,1,-1,4,2,1,1,1,1,1,2,-2,2,2,1,2,2,1,1,17,1710,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705016,3,2,-2,1,7000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280320001,2,21,211140001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,2,4000,3,2,1,7000,3,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,97,2,2,-2,5,0,-3,-3,-3,0,5,48,48215,4821545384,3,4,2,2,2,2,2,2,2,8,2,2,1,2,48,48215,4821545384,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,2,2015,3,2016,0,0,-3,2,2,2,1,20.17021007
18,2016,2,11604,1,1,1,1,30,1,6,1,1,2,2,2,2,-1,6,1,-1,6,2,1,1,0,1,0,-1,-1,2,2,2,2,2,1,1,12,1215,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,613,3,2,2,2,2,2,2,2,2,8,6,0,0,0,111,2,1,1312047,0,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280220001,2,7,70150001,2,28,280220001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,2,2,1,2,99999,99,1,1,2000,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,2,2,2,2,2,2,2,2,8,2,1,2,2,48,48215,4821545384,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2012,3,2016,0,0,-3,2,1,2,1,20.17021007
18,2016,4,41610,1,1,1,1,27,1,6,1,1,2,2,2,1,3,1,1,-1,3,1,1,1,3,1,3,1,1,2,2,2,2,2,1,5,-3,-3,-3,-3,-3,-3,-3,36,36061,3606151000,12,4,1,-2,2,8,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1217001,0,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260020001,2,26,260040001,1,26,260040001,1,9,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,5,2,1,4,5000,2,1,1,1200,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,6,0,-3,-3,-3,0,6,36,36061,3606151000,4,2,2,2,2,2,2,2,2,7,4,2,2,2,36,36061,3606151000,12,5,1,712,10,6,320,3,2,236,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,2,2004,0,0,-3,1,-3,-3,1,44.94588496
19,2016,4,41610,1,1,1,1,19,1,3,2,-1,2,2,2,2,-1,6,2,2,11,4,2,1,0,1,0,-1,-1,2,2,1,2,2,1,1,17,1705,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705015,0,2,-2,1,99997,97,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28,280320001,2,30,301930001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,3,99997,97,1,97,99997,97,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,-2,2,-2,18,0,-3,-3,-3,0,18,48,48215,4821545384,5,2,2,2,2,2,2,2,2,8,2,2,2,2,48,48215,4821545384,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,44.94588496
21,2016,1,51601,1,1,1,1,29,1,1,1,98,2,2,2,1,3,5,1,-1,11,2,1,1,1,5,1,2,-2,2,2,2,2,2,1,1,13,1304,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,30,301930001,2,26,260040001,1,8,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,2,1,2,-3,15000,1,1,1,1500,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,2,2,-2,2,0,-3,-3,-3,1,2,97,99997,9999999997,4,2,2,2,2,2,2,2,2,22,2,1,2,2,97,99997,9999999997,22,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2005,12,2015,0,0,-3,2,1,1,1,23.31266814
21,2016,2,11604,1,1,1,1,24,1,1,1,1,1,1,2,2,-1,5,1,-1,3,1,1,1,1,5,1,2,-2,1,2,2,2,2,1,1,11,1109,99,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,511,6,1,1,2,2,2,2,2,2,11,7,3000,1,5,311,2,1,1215013,4,2,-2,1,30000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,21,211140001,2,26,260430001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260430001,2,2,1,4,30000,1,1,1,30000,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,97,97,2,-2,2,0,-3,-3,-3,0,2,4,4019,401977000,4,2,2,2,2,2,2,2,2,40,2,1,1,2,4,4019,401977000,40,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,2,2016,0,0,-3,2,2,2,1,20.17021007
22,2016,1,51601,1,1,1,1,20,1,3,3,-1,1,1,2,2,-1,5,1,-1,3,1,1,1,1,1,1,2,-2,2,2,2,2,2,1,1,16,1601,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,35000,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,7,70270001,2,30,301930001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,4,37000,1,1,1,35000,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,8,0,-3,-3,-3,0,8,48,48215,4821545384,4,5,1,1,2,2,2,2,2,20,2,1,2,2,48,48215,4821545384,20,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,2,2,2013,12,2015,0,0,-3,2,1,2,1,23.31266814
22,2016,2,11604,1,1,1,1,21,1,2,2,-1,1,1,2,2,-1,5,1,-1,5,3,1,1,1,1,1,2,-2,2,2,2,2,2,1,1,7,706,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,613,6,1,1,2,2,2,2,2,2,10,7,50,1,2,111,2,1,9999997,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,260040001,1,97,999999997,97,26,260040001,1,2,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,5,2,1,4,30000,1,1,1,15000,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,3,0,-3,-3,-3,0,3,97,99997,9999999997,4,2,2,2,2,2,2,2,2,9,2,1,2,2,97,99997,9999999997,9,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,20.17021007
22,2016,4,41610,1,1,1,1,24,1,2,2,-1,2,2,2,2,-1,6,2,2,6,6,1,1,0,1,0,-1,-1,2,2,2,2,2,1,1,6,610,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1215013,3,2,-2,1,3000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,97,999999997,97,12,120550001,2,28,280250001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280330282,15,2,1,2,25000,1,1,1,25000,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,-2,15,0,-3,-3,-3,0,15,97,99997,9999999997,4,2,2,2,2,2,2,2,2,7,2,1,1,2,97,99997,9999999997,7,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,44.94588496
23,2016,1,51601,1,1,1,1,19,1,2,2,-1,2,2,2,2,-1,6,2,2,5,1,2,1,0,1,0,-1,-1,2,2,2,2,2,1,1,11,1107,2,-2,-2,-2,-2,-2,-2,-2,555,5,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1312047,3,2,-2,1,35000,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,7,71010001,2,9,999999999,99,28,280320001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,2,38000,1,1,1,35000,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,97,2,2,-2,3,0,-3,-3,-3,0,3,48,48215,4821545384,4,2,2,2,2,2,2,2,2,8,2,1,2,2,48,48215,4821545384,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,-3,1,23.31266814
23,2016,2,11604,1,1,1,1,26,1,0,0,2,2,2,2,1,3,6,1,-1,4,1,1,1,0,1,0,-1,-1,1,2,2,2,2,1,1,17,1703,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705015,3,2,-2,2,-2,-2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,9,999999999,99,19,190390001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,1,200,3,2,1,100,3,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,-2,3,0,-3,-3,-3,0,3,48,48215,4821545384,4,2,2,2,2,2,2,2,2,15,2,1,1,2,97,99997,9999999997,15,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2013,3,2016,0,0,-3,2,1,2,1,20.17021007
23,2016,4,41610,1,1,1,1,22,1,3,3,-1,1,1,2,2,-1,6,2,2,9,4,2,1,0,5,0,-1,-1,2,2,1,2,2,1,1,17,1705,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705015,3,2,-2,1,2000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,190390001,2,97,999999997,97,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,5,2,1,2,4000,3,1,1,4000,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,-2,15,0,-3,-3,-3,0,15,48,48215,4821545384,4,2,2,2,2,2,2,2,2,5,2,1,1,2,48,48215,4821545384,5,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,44.94588496
24,2016,1,51601,1,1,1,1,20,1,3,3,-1,1,1,2,2,-1,6,2,2,7,7,2,1,0,5,0,-1,-1,2,2,1,2,2,1,1,16,1601,2,-2,-2,-2,-2,-2,-2,-2,555,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1209084,3,2,-2,1,24000,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,21,211140001,2,21,999999997,97,97,999999997,97,25,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280070001,4,2,2,-3,26000,1,1,1,24000,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,-2,14,0,-3,-3,-3,0,14,97,99997,9999999997,4,2,2,2,2,2,2,2,2,8,2,1,1,2,97,99997,9999999997,8,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,-3,1,23.31266814
24,2016,2,11604,1,1,1,1,28,1,0,0,2,2,2,2,2,-1,6,1,-1,6,6,2,1,0,1,1,2,-2,2,2,1,2,2,1,1,17,1708,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1305024,3,2,-2,1,29000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10,100050001,2,97,999999997,97,26,260040001,1,2,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,22,2,1,3,29000,1,1,1,29000,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,97,97,2,-2,4,0,-3,-3,-3,0,2,4,4013,401355000,6,2,2,2,2,2,2,2,2,15,2,1,2,2,97,99997,9999999997,15,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,3,2016,0,0,-3,1,-3,-3,1,20.17021007
24,2016,4,41610,1,1,1,1,24,1,1,1,1,1,2,2,2,-1,1,1,-1,3,1,1,1,1,5,1,2,-2,2,2,2,2,2,1,1,17,1710,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705015,3,2,-2,1,20000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,270160001,2,19,190390001,2,28,280320001,2,2,4,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,17,2,1,2,20000,3,1,1,2000,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,-2,15,0,-3,-3,-3,0,15,48,48215,4821545384,4,2,2,2,2,2,2,2,2,7,2,1,1,2,48,48215,4821545384,7,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,44.94588496
25,2016,2,11604,1,1,1,1,23,1,3,3,-1,2,2,2,2,-1,6,2,2,5,2,2,1,0,5,1,2,-2,2,2,1,2,2,1,1,22,2213,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1312047,3,2,-2,1,15000,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21,211140001,2,19,190390001,2,26,260040001,1,25,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260040001,15,2,1,4,15000,1,2,1,15000,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,0,1,2,-2,2,-2,18,3,3,-4,5,0,18,97,99997,9999999997,6,3,1,2,2,2,2,2,2,8,2,1,1,2,97,99997,9999999997,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,4,4,2012,3,2016,0,0,-3,3,1,2,1,20.17021007
