Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
70,2014,4,31410,1,1,1,1,24,1,1,3,2,2,-1,6,2,2,3,1,1,1,2,5,8,1,1,2,1,2,2,1,-9,1,-9,11,1107,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,71010001,2,97,999999997,97,3,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5,2,150,3,1,4,7,7101,71010001,2,3,3,2,1,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.104696151,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
72,2014,4,31410,1,1,1,1,24,2,0,1,2,2,-1,6,2,2,5,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,12,1217,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70400001,2,97,999999997,97,0,96,7,7040,70400001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5,2,100,3,1,4,7,7040,70400001,2,1,1,2,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,5.104696151,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
72,2014,1,171401,1,1,1,1,19,1,3,3,2,2,-1,6,2,2,5,3,2,1,2,1,8,5,8,2,1,2,2,1,-9,1,-9,2,204,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70400001,2,7,71060432,1,0,96,7,7106,71060432,1,2,1,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,8,2,60,3,2,7,7,7106,71060432,1,1,1,1,2,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.339851,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
75,2014,1,91401,1,1,1,1,18,2,0,1,2,2,-1,6,2,2,6,2,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,9,906,1,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,1,2,1,0,-3,1,1,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,150,3,2,4,7,7089,70890001,2,3,3,1,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.565714,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
76,2014,1,91401,1,1,1,1,21,1,1,3,2,2,-1,6,2,2,10,2,2,2,2,1,8,5,8,2,1,2,2,1,-9,1,-9,9,908,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,5,4,0,0,0,111,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,1,100,3,2,4,7,7089,70890001,2,3,2,2,2,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4.565714,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
79,2014,1,91401,1,1,1,1,29,1,5,2,2,2,-1,1,1,-1,5,2,2,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,14,1408,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,6,5,0,0,0,111,1,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,7,70890001,2,7,70090001,2,0,96,7,7009,70090001,2,1,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,4,250,3,2,4,7,7009,70090001,2,2,4,1,5,2,1,1,1,2013,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.565714,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
83,2014,1,91401,1,1,1,1,18,1,2,3,2,2,-1,1,1,-1,2,0,1,1,1,1,1,5,8,2,1,2,2,1,-9,1,-9,12,1217,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,263,2,2,2,2,2,2,2,2,2,7,6,20,3,3,811,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70090001,2,7,70190001,2,0,96,7,7019,70190001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,50,3,2,7,7,7019,70190001,2,4,4,1,15,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.565714,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
107,2014,1,221401,1,1,1,1,36,1,6,2,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,2,210,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,9,6,0,0,0,111,2,1,1,1215013,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70370001,1,0,96,7,7037,70370001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,100,3,2,3,7,7037,70370001,1,2,2,1,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.386823,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
110,2014,1,221401,1,1,1,1,32,1,2,4,2,2,-1,6,1,-1,1,-1,-1,-1,1,1,8,1,8,2,1,2,2,1,-9,1,-9,8,821,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,815,1,2,2,1,1,1,2,1,2,8,5,240,3,5,315,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70370001,1,97,999999997,97,0,96,7,7037,70370001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,6,1,75,3,2,4,7,7037,70370001,1,2,2,2,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.386823,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
116,2014,4,81410,1,1,1,1,37,1,2,4,2,2,-1,1,1,-1,8,3,3,3,2,1,1,5,1,2,1,2,2,1,-9,1,-9,2,210,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,1,1705099,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70650001,2,7,70090001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,200,3,2,4,7,7009,70090001,2,2,2,1,2,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.117158916,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,1,1,2,2,1,2,2,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
116,2014,1,221401,1,1,1,1,24,1,2,4,2,2,-1,1,1,-1,2,0,1,1,1,5,1,8,8,2,1,2,2,1,-9,1,-9,2,203,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,9,6,0,0,0,111,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70870001,1,7,70890001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,10,2,75,3,2,4,7,7089,70890001,2,2,2,2,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.386823,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
117,2014,1,221401,1,1,1,1,30,1,2,4,2,2,-1,1,1,-1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,11,1113,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,9,6,0,0,0,111,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70400001,2,7,70090001,2,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,400,3,2,4,7,7009,70090001,2,2,2,1,4,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.386823,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
124,2014,1,221401,1,1,1,1,45,1,2,4,2,2,-1,6,2,5,5,1,1,1,2,8,8,1,1,2,1,2,2,1,-9,1,-9,10,1004,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,0,2,20020001,2,97,999999997,97,2,3,2,2002,20020001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,15,2,100,3,2,4,2,2002,20020001,2,1,1,1,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.386823,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
125,2014,4,81410,1,1,1,1,19,1,3,3,2,2,-1,6,2,2,6,4,2,2,2,5,8,5,8,2,1,2,2,1,-9,1,-9,4,407,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,621,2,2,2,2,2,2,2,2,2,9,6,10,3,2,114,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,1,7,70890001,2,13,130480001,2,0,96,13,13048,130480001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,3,35,3,2,7,13,13048,130480001,2,2,2,1,5,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.117158916,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
127,2014,1,221401,1,1,1,1,20,1,2,4,2,2,-1,6,2,2,6,2,4,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,4,405,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1217001,2,-2,1,2,2,0,-3,2,1,2,-2,-2,-2,3,7,70190001,2,97,999999997,97,0,96,7,7019,70190001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,10,2,300,3,1,4,7,7019,70190001,2,1,1,1,2,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.386823,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
140,2014,1,111401,1,1,1,1,28,1,2,4,2,2,-1,6,2,2,6,1,3,3,2,1,8,5,8,2,1,2,2,1,-9,1,-9,4,410,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,27,270170001,2,7,70650001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,6,1,200,3,2,3,7,7065,70650001,2,2,2,1,15,2,1,0,-2,-2,1,1,2013,1,2014,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.888618,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
143,2014,1,111401,1,1,1,1,28,1,3,2,2,2,-1,6,1,-1,1,-1,-1,-1,1,5,8,5,8,2,1,2,2,1,-9,1,-9,11,1118,1,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,99,1,1,1312047,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70190001,2,97,999999997,97,0,96,7,7019,70190001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,6,1,200,3,1,4,7,7019,70190001,2,2,2,1,2,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.888618,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
144,2014,3,81407,1,1,1,1,26,1,5,2,2,2,-1,6,2,5,4,0,2,2,2,1,8,1,8,2,1,2,2,1,-9,1,-9,5,507,99,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,2,1,0,-3,1,4,2,-2,-2,-2,3,7,71010001,2,7,71010001,2,0,96,7,7101,71010001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,2,125,3,2,4,7,7101,71010001,2,3,3,2,7,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3.906551883,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
145,2014,3,81407,1,1,1,1,27,1,2,3,2,2,-1,6,2,5,3,0,1,1,2,1,8,5,1,2,1,2,2,1,-9,1,-9,3,311,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,4,2,-2,-2,-2,3,30,300030001,2,30,300030001,2,0,96,30,30003,300030001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2,2,250,3,2,4,30,30003,300030001,2,1,1,2,12,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.906551883,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
146,2014,3,81407,1,1,1,1,19,1,3,3,2,2,-1,6,2,2,4,0,2,2,2,1,8,5,8,2,2,2,2,1,-9,1,-9,5,503,2,-2,-2,-2,-2,-2,-2,2,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,4,2,-2,-2,-2,3,7,70090001,2,97,999999997,97,0,96,7,7009,70090001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5,2,75,3,2,4,7,7009,70090001,2,3,3,1,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.906551883,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
148,2014,1,111401,1,1,1,1,23,1,4,2,2,2,-1,1,1,-1,7,2,1,1,1,1,1,1,1,2,1,2,1,1,-9,1,-9,1,105,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,8,5,0,0,0,111,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,11,110070001,2,11,110150001,2,0,96,11,11015,110150001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,9,2,300,3,2,7,11,11015,110150001,2,1,1,1,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,4.888618,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
151,2014,4,101410,1,1,1,1,19,1,3,4,2,2,-1,6,2,2,7,1,3,3,2,1,8,1,7,2,1,2,1,1,-9,1,-9,6,614,2,-2,-2,-2,-2,-2,-2,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,6,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,9,2,10,3,2,4,7,7089,70890001,2,1,1,2,3,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.252429967,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
156,2014,3,81407,1,1,1,1,21,1,6,2,2,2,-1,1,1,-1,6,2,2,2,2,3,1,1,1,2,1,2,2,1,-9,1,-9,9,903,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,6,2,2,2,2,2,2,2,2,7,6,0,0,0,111,1,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,0,7,999999999,99,7,999999997,97,0,96,7,99997,999999997,97,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,70,3,2,3,7,99997,999999997,97,2,3,2,9,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3.906551883,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
163,2014,4,101410,1,1,1,1,19,1,2,4,2,2,-1,6,2,2,4,2,1,1,2,1,8,5,8,2,1,2,2,1,-9,1,-9,4,416,2,-2,-2,-2,-2,-2,-2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,7,70090001,2,21,211560001,2,0,96,21,21156,211560001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,15,2,500,3,1,7,21,21156,211560001,2,3,3,1,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4.252429967,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,2,1,1,2,2,1,2,2,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
168,2014,3,91407,1,1,1,1,23,1,3,2,2,2,-1,1,1,-1,11,4,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,14,1404,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,611,4,2,2,2,2,2,2,2,2,6,6,0,0,0,111,6,1,1,1312047,2,-2,2,1,-2,-2,-2,-2,4,2,-2,-2,-2,3,7,70890001,2,97,999999997,97,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-9,1,1,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,8,2,150,3,1,3,7,7089,70890001,2,3,3,2,8,2,1,0,-2,-2,0,-2,-2,-2,-2,0,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6.019529632,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
