FOLIO,year,TRIM,UNIDAD,CIUDAD,PUNTO,TURNO,SEXO,EDAD,PASMEX,p1,P2G,p2n,p3,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3,p7_4,p7_5_1,p7_5_2,p7_5_3,p7_5_4,p7_6,p7_6_1,p8,p8_1,p9_1,p9_2,p9_3,p9_4,p10,P10_OTRO,p11,P11_OTRO,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p19e1,p19c1,P19U1,p19e2,p19c2,P19U2,p20e,p20c,P20U,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2c,P22_2U,p22_4,p22_5,p23_1,p23_2,p24,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_1_6,p24_1_7,p24_1_8,p24_2,p24_3,p24_4,p25,p25_1c,p25_1t,p25_2,p26c,p26u,p26_1,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28_0_1,p28_0_2,p28_1,p29,p29_1,p29_2,p30,p30_1,p31,p31_1,p31_2,p31_3,p31_4,p32es,p32cn,p32cd,p32_1,p32_2,p32_3c,p32_3t,p32_4,p32_5,p33es,p33cn,p33cd,p34c,p34t,p35,p35_2,p35_3c,p35_3u,p35_3t,p35_4,p36,p36_1,p36_2_1,p36_2_2,p37,p38,p39a,p40a,p40_1,p40_2,p41,p41_1,p42a,p43m,p43a,p44,p45,p45_1,p46,p46_1,Ponfin3,filtro,MP1_1,MP1_2,MP1_3,MP1_4,MP1_5,MP1_6,MP1_7,MP1_8,MP1_9,MP1_10,MP1_11,MP1_12,MP1_13,MP2,MP3,MP4_1,MP4_2,MP4_3,MP4_4,MP4_5,MP4_6,MP4_7,MP4_8,MP4_9,MP4_10,MP4_11,MP5,MP6,MP7_1,MP7_2,MP7_3,MP7_4,MP7_5,MP7_6,MP7_7,MP7_8,MP7_9,MP7_10,MP7_11
241,2014,4,151410,1,1,1,1,23,1,1,3,3,2,2,-1,6,2,2,6,2,2,2,2,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,1,101,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,1,-3,611,3,1,2,2,2,2,2,2,2,5,5,0,0,0,111,1,1217001,3,2,-2,2,-2,-2,0,96,7,70890001,2,2,20040001,2,28,280320001,2,3,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,2,3500,3,2,2,-2,-2,-2,-2,0,96,2,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,20.24876935,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
242,2014,1,61402,1,1,1,2,20,1,1,2,4,2,2,-1,6,2,2,6,2,3,3,2,1,8,1,1,2,-1,1,2,2,1,2,1,1,-9,1,-9,10,1003,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,511,1,1,2,2,2,2,2,2,2,11,6,120,3,5,722,1,1705016,3,2,-2,1,3500,3,0,96,27,270040001,2,7,70090001,2,27,270040001,2,9,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,3,2,2,3500,3,2,1,3500,3,7,1,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,2,25,2,1,1,48,48215,4821545384,25,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,10.466087,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
242,2014,4,151410,1,1,1,2,20,1,1,2,4,2,2,-1,6,2,2,3,1,3,3,2,5,8,5,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,3,301,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,1,-3,311,1,2,2,2,2,2,2,2,2,8,5,100,3,4,541,1,1217001,3,2,-2,1,1500,3,0,96,7,70090001,2,21,211140001,2,28,280320001,2,3,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,25,2,3,1500,3,1,1,1500,3,7,1,0,96,0,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,7,2014,0,0,-4,1,-3,14.47818972,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
243,2014,1,61402,1,1,1,1,26,1,1,2,4,2,2,-1,6,2,2,3,0,0,-2,-2,1,8,3,1,2,-1,1,2,2,1,2,1,1,-9,1,-9,2,210,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1312047,3,2,-2,2,-2,-2,0,96,24,240280001,2,28,280320001,2,28,280320001,2,45,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,10,2,10,500,3,2,2,-2,-2,-2,-2,0,96,2,1,1,1,2,-2,0,-2,-2,-2,-2,48,48201,4820135000,4,2,2,3,1,1,48,48201,4820135000,2,3,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2005,1,2014,0,0,-4,2,1,10.466087,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
243,2014,4,151410,1,1,1,1,27,1,1,3,3,2,2,-1,6,2,2,8,2,2,2,2,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,10,1012,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,28,280320001,2,7,70090001,2,7,70090001,2,28,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,4,2,200,3,2,1,7500,3,4,3,0,96,2,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,2,4,1,1,48,48215,4821545384,2,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,20.24876935,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,2,2,1,2,2,2,1,2,2
244,2014,1,61402,1,1,1,1,25,1,1,3,4,2,2,-1,1,1,-1,5,2,1,1,1,3,1,1,1,2,-1,1,2,2,1,2,1,1,-9,1,-9,7,709,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,713,6,2,2,2,2,2,2,2,2,8,5,80,3,4,238,1,1217001,3,2,-2,2,-2,-2,0,96,7,70890001,2,28,280320001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,8,2,2,250,3,1,2,-2,-2,-2,-2,0,96,3,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,6,2,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,10.466087,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
244,2014,4,151410,1,1,1,1,18,1,1,2,3,2,2,-1,6,2,2,7,4,3,3,2,1,8,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,6,619,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,2,-2,-2,0,96,7,70090001,2,9,90030001,2,7,70090001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280270001,5,2,2,200,2,2,2,-2,-2,-2,-2,0,96,2,1,1,2,2,-2,0,-2,-2,-2,-2,48,48469,9999999997,6,2,45,2,1,1,48,48469,9999999997,45,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,20.24876935,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
245,2014,1,61402,1,1,1,1,28,1,1,3,2,2,2,-1,1,1,-1,5,2,3,3,1,1,1,5,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,10,1011,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,611,3,2,2,2,2,2,2,2,2,6,5,0,0,0,111,1,1217001,3,2,-2,2,-2,-2,0,96,9,999999999,99,7,70090001,2,7,70090001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,8,2,2,3000,3,1,1,2000,3,4,1,0,96,2,1,1,2,2,-2,3,0,-3,3,0,48,48215,4821545384,4,2,10,2,1,2,48,48215,4821545384,10,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,10.466087,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
245,2014,4,151410,1,1,1,1,36,1,1,3,3,2,2,-1,6,2,3,3,1,0,-2,-2,1,8,5,8,3,-2,3,2,2,2,2,2,1,-9,1,-9,1,108,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,96,27,270020001,2,28,280320001,2,28,280320001,2,2,4,1,-2,28,28032,280320001,2,712,236,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,4,4,500,3,1,2,-2,-2,-2,-2,0,96,0,1,1,1,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,2,2,14,4,1,1,48,48215,4821545384,14,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2011,7,2013,2,2,0,1,-3,20.24876935,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
246,2014,1,61402,1,1,1,1,26,1,1,2,4,2,2,-1,5,1,-1,3,1,2,2,2,1,1,1,1,2,-1,1,2,2,1,2,1,1,-9,1,-9,6,603,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705004,3,2,-2,1,4000,3,0,96,27,270040001,2,28,280320001,2,28,280320001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,98,98,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,15,2,10,100,3,2,2,-2,-2,-2,-2,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,13,2,1,1,48,48215,4821545384,13,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2013,1,2014,0,0,-4,2,2,10.466087,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
246,2014,4,151410,1,1,1,1,23,1,1,3,4,2,2,-1,6,2,2,6,2,3,3,2,1,8,1,8,3,-2,2,2,2,1,2,1,1,-9,1,-9,1,101,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,9,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,2500,3,0,96,30,300030001,2,22,220140001,2,30,300030001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,5,1,3,2500,3,2,1,2500,3,5,2,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,20.24876935,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
247,2014,1,111402,1,1,1,1,31,1,1,3,4,2,2,-1,1,1,-1,4,0,2,2,1,1,1,1,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,2,210,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,264,1,1,2,2,2,2,2,2,2,8,6,230,3,5,238,1,1705016,3,2,-2,2,-2,-2,0,96,30,300390001,2,30,301520001,1,28,280270001,2,6,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280270001,3,2,2,3700,3,1,1,2700,3,3,1,0,96,3,1,2,-2,2,-2,5,0,-3,5,0,48,48479,4847941464,4,3,1,4,1,1,48,48479,4847941464,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2013,12,2013,0,0,-4,1,-3,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
247,2014,4,151410,1,1,1,1,21,1,1,3,4,2,2,-1,6,2,2,5,2,2,2,2,1,8,1,8,3,-2,2,2,2,1,2,2,1,-9,1,-9,2,210,1,-2,-2,-2,-2,-2,-2,-2,5,1,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,3500,3,0,96,22,220140001,2,9,90030001,2,22,220140001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,1,2,2,3500,3,2,1,3500,3,7,1,0,96,2,5,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,2,1,4,1,1,48,48215,4821545384,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,8,2014,0,0,-4,1,-3,20.24876935,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,1,2,2,2,1,2,2,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
248,2014,1,111402,1,1,1,1,37,1,1,2,4,2,1,2,5,1,-1,5,3,2,2,1,1,1,7,7,1,3,1,2,2,1,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,13,13121,1312104000,9,3,1,-2,1,-3,713,1,2,2,2,2,2,2,2,2,10,6,3000,3,3,238,1,1217001,1,2,-2,2,-2,-2,0,96,30,301520001,1,19,190390001,2,19,190390001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,1,2,4,1800,3,2,2,-2,-2,-2,-2,0,96,3,1,1,1,2,-2,0,-2,-2,-2,-2,48,48061,4806110768,3,1,4,4,2,1,13,13089,1308904000,9,4,1,713,3000,3,3,238,0,-4,-4,-4,1,0,-2,-2,-2,-2,6,6,2004,5,2013,0,2,0,4,1,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
248,2014,4,151410,1,1,1,1,20,1,1,2,3,2,2,-1,6,2,2,4,1,4,4,2,3,8,3,8,3,-2,2,2,2,2,2,2,1,-9,3,-9,-3,-3,-3,-3,-3,-3,-3,6,6037,9999999997,3,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1217001,3,2,-2,2,-2,-2,0,96,7,70090001,2,7,70690001,2,7,70090001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,3,96,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,280320001,2,2,2,5000,3,2,2,-2,-2,-2,-2,0,96,2,1,2,-2,2,-2,0,-2,-2,-2,-2,6,6037,9999999997,4,2,5,4,1,1,6,6037,9999999997,5,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2011,2,2011,0,0,-4,1,-3,20.24876935,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
249,2014,1,111402,1,1,1,1,40,1,1,2,3,2,1,3,1,1,-1,4,2,2,2,1,1,3,5,5,1,2,1,2,2,1,2,2,1,-9,1,-9,12,1217,1,-2,-2,-2,-2,-2,-2,-2,2,3,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,96,7,70890001,2,28,280320001,2,28,280320001,2,12,2,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280220001,10,2,4,500,3,2,2,-2,-2,-2,-2,0,96,4,1,2,-2,2,-2,2,0,-3,2,0,48,48479,4847941464,7,98,998,98,98,98,98,99998,9999999998,998,98,98,998,99998,98,98,998,98,99998,98,98,98,98,9998,9998,98,98,98,98,9998,98,9998,98,98,98,98,98,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
250,2014,1,111402,1,1,1,1,23,1,1,1,3,2,2,-1,6,2,2,5,2,3,3,2,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,5,513,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,1,2,-2,2,-2,-2,0,96,30,300390001,2,28,280320001,2,30,301520001,1,26,2,2,2,-2,-2,-2,-2,-2,-2,0,3,1,1,1,2,2,2,1,2,1,6,2,1,280320001,3,2,2,1500,3,1,1,1400,3,3,1,0,96,3,1,97,97,2,-2,5,0,-3,3,0,48,48215,4821545384,7,3,14,2,1,1,48,48215,4821545384,14,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
251,2014,1,111402,1,1,1,1,28,1,1,2,4,2,2,-1,1,1,-1,4,1,1,1,1,1,1,5,1,2,-1,5,2,2,1,2,2,1,-9,1,-9,11,1123,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,6,1,2,2,2,2,2,2,2,11,7,20,3,2,485,1,1215013,3,2,-2,1,4000,3,0,96,27,270040001,2,30,301930001,2,28,280320001,2,23,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,12,2,3,8000,3,1,1,4000,3,1,2,0,96,3,1,2,-2,2,-2,4,1,0,2,0,48,48201,4820135000,4,3,11,2,1,1,48,48201,4820135000,11,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,4,4,2009,1,2014,0,0,-4,4,1,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
252,2014,1,111402,1,1,1,1,22,1,1,3,4,2,2,-1,1,1,-1,7,2,3,3,1,1,1,1,1,2,-1,3,2,2,1,2,2,1,-9,1,-9,2,210,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,834,1,2,2,2,2,2,2,2,2,8,6,115,3,4,485,1,1217001,1,2,-2,1,3000,3,0,96,28,280320001,2,7,70090001,2,28,280320001,2,11,2,2,2,-2,-2,-2,-2,-2,-2,3,4,1,1,2,2,2,2,2,2,2,6,2,1,280320001,5,2,3,6000,3,1,1,3000,3,7,2,0,96,3,2,97,97,2,-2,14,0,-3,3,0,48,48029,4802965000,4,1,28,2,1,1,48,48029,4802965000,28,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2010,1,2014,0,0,-4,2,1,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
253,2014,1,111402,1,1,1,1,18,1,1,2,4,2,2,-1,6,2,2,3,0,2,2,2,1,8,1,8,3,-2,1,2,2,2,2,2,1,-9,1,-9,4,433,1,-2,-2,-2,-2,-2,-2,-2,0,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1705016,3,2,-2,1,2500,3,0,96,28,280320001,2,7,70890001,2,28,280320001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,21,2,3,5000,3,1,1,2500,3,7,2,0,96,4,2,2,-2,2,-2,2,0,-3,2,0,48,48215,4821545384,7,1,19,2,1,1,48,48215,4821545384,19,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
254,2014,1,111402,1,1,1,1,22,1,2,0,1,2,2,-1,5,1,-1,4,2,1,1,1,1,5,2,1,2,-1,1,2,2,1,2,2,1,-9,1,-9,5,517,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1217001,3,2,-2,1,3500,3,0,96,7,70890001,2,7,70090001,2,28,280430078,1,18,2,2,2,-2,-2,-2,-2,-2,-2,3,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280330282,8,2,3,7000,3,1,1,3500,3,7,2,0,96,3,2,1,2,2,-2,4,1,0,2,0,48,48479,4847941464,4,3,20,2,1,1,48,48479,4847941464,20,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
255,2014,1,111402,1,1,1,1,20,1,1,2,4,2,2,-1,6,2,2,8,2,4,4,2,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,4,408,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1705016,3,2,-2,2,-2,-2,0,96,28,280320001,2,7,70890001,2,28,280320001,2,13,2,2,2,-2,-2,-2,-2,-2,-2,3,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,6,2,2,50,3,2,2,-2,-2,-2,-2,0,96,4,1,97,97,2,-2,3,0,-3,3,0,48,48215,4821545384,4,3,9,2,1,1,48,48215,4821545384,9,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,1,2014,1,2014,0,0,-4,1,-3,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
256,2014,1,111402,1,1,1,1,30,1,1,3,3,2,2,-1,1,1,-1,6,2,2,2,1,1,1,1,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,7,703,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,922,1,2,2,2,2,2,2,2,2,8,6,50,3,3,236,1,1312047,3,2,-2,2,-2,-2,0,96,14,140390001,2,28,280320001,2,14,140390001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,0,4,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,8,2,2,800,3,1,2,-2,-2,-2,-2,0,96,0,1,1,2,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,7,3,20,2,1,1,48,48215,4821545384,20,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2007,12,2013,0,1,0,2,1,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
257,2014,1,111402,1,1,1,1,41,1,1,3,2,2,2,-1,6,1,-1,1,-1,-1,-1,-1,3,8,3,1,2,-1,2,2,2,1,2,2,1,-9,1,-9,5,515,2,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,922,6,2,2,2,2,2,2,2,2,8,6,6,3,2,236,1,1217001,1,2,-2,2,-2,-2,0,96,7,71010001,2,20,200610001,1,21,210840001,1,2,4,1,-2,21,21084,210840001,1,712,238,0,4,1,2,2,2,2,1,2,2,1,1,2,1,280270001,1,4,1,50,3,2,2,-2,-2,-2,-2,0,96,3,2,2,-2,2,-2,0,-2,-2,-2,-2,48,48479,4847941464,7,3,1,4,1,1,48,48479,4847941464,1,4,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,4,4,2007,11,2013,0,2,0,4,1,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
258,2014,1,111402,1,1,1,1,26,1,1,3,3,2,2,-1,6,2,2,8,0,6,6,2,1,8,1,8,3,-2,1,2,2,1,2,2,1,-9,1,-9,10,1009,1,-2,-2,-2,-2,-2,-2,-2,0,5,1,-2,1,-3,951,6,2,2,2,2,2,2,2,2,10,6,300,3,5,463,1,1305024,3,2,-2,2,-2,-2,2,3,7,70090001,2,30,301180001,2,28,280320001,2,1,3,2,2,-2,-2,-2,-2,-2,-2,4,5,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,99,99,280320001,1,2,2,900,3,1,2,-2,-2,-2,-2,2,3,2,1,1,1,2,-2,0,-2,-2,-2,-2,48,48215,4821545384,4,4,21,2,1,1,48,48215,4821545384,21,2,2,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2009,1,2014,0,0,-4,2,1,9.361333,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
