Folio,year,Trim,Unidad,cd_mue,punt_mue,turno,p1,p2,p3,p4g,p4n,p5,p6,p6_1,p7,p8,p8_1,p9,p9_1,p9_2,p9_3,p9_4,p9_5_1,p9_5_2,p9_5_3,p9_5_4,p9_6_1,p9_6_2,p9_6_3,p9_6_4,p10,P10_Otro,p11,P11_Otro,p11_1d,p11_1m,P11_1U,p11_2e,p11_2m,p11_2c,P11_2U,p11_3e,p11_3c,p12,p12_1,p12_2,p12_2_1,p12_4,p12_5,p12_6_1,p12_6_2,p12_6_3,p12_6_4,p12_6_5,p12_6_6,p12_6_7,p12_6_8,p12_7,p12_8,p12_9c,p12_9u,p12_9t,p12_10,p12_11,p13,p13_1,p14,p15,p15_1,p16,p17,p17_1,p17_2,p17_2_1,p17_3,p18,p19,p19_1c,p19_1u,p19_2,p20,p21e1,p21c1,P21U1,p21e2,p21c2,P21U2,p22_1,p22_2,p23e,p23m,p23c,P23U,p24_1,p24_2,p24_3,p24_4,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_2,p26,p27,p28,p28_1,p29e,p29m,p29c,P29U,p29_1c,p29_1t,p29_3,p29_4,p29_5,p30,P30_Otro,p30_1,p31,p31_1,p31_2,p32,p33,p34,p34_1,p35,p36,p36_1,p37c,p37t,p38,p38_1,p38_2,p38_3,p39,p40c,p40t,p41c,p41u,p41_1,p42,p43e,p43m,p43c,P43U,p44,p45,p45_1,p46c,p46t,p47,p48,p48_1,p49,p50,p50_1,p51,p52m,p52a,p53,p54,p55,p56,p57,p58,p59_1,p59_2,p59_3,p59_4,p59_5,p59_6,p60_1,p60_2,p60_3,p60_4,p60_5,p60_6,p60_7,Ponfin3,filtro,m1_1,m1_2,m1_3,m1_4,m1_5,m1_6,m1_7,m1_8,m1_9,m1_10,m1_11,m2,m3,m4_1,m4_2,m4_3,m4_4,m4_5,m4_6,m4_7,m4_8,m4_9,m4_10,m4_11,m5,m6,m7_1,m7_2,m7_3,m7_4,m7_5,m7_6,m7_7,m7_8,m7_9,m7_10,m7_11
1791,2014,4,71412,1,1,1,1,25,1,6,2,2,2,-1,6,2,2,4,0,1,1,1,1,8,1,8,2,1,2,2,1,-9,1,-9,5,501,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,200,1,2,236,2,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,8,7,70400001,2,7,70780001,2,2,3,11,11040,110400001,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,2,-5,42,1,2,4,4,1,2,1,1,1,2,3,6500,1,1,3,30,30174,301740001,2,3,3,2,6,2,2,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.30275898,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
1807,2014,3,201409,1,1,1,1,33,1,4,2,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,15,1523,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,5,300,1,2,236,2,1,1,1705099,2,-2,1,2,2,0,-3,2,3,2,-2,-2,-2,3,7,70890001,2,7,70650001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,260000000,2,-5,51,2,-5,2,4,1,2,1,1,2,1,3,2500,1,2,3,7,7065,70650001,2,2,2,2,4,2,2,0,-2,-2,1,1,2014,5,2014,1,2,6,-3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,28.25397026,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1925,2014,4,101412,1,1,1,1,29,1,3,3,2,2,-1,5,1,-1,4,2,2,2,1,1,1,5,1,2,1,2,2,1,-9,1,-9,6,606,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,150,1,2,236,1,1,1,1705016,2,-2,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,27,270170001,2,30,300280037,2,2,3,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,48,1,1,4,4,2,-5,1,2,1,15,2,99997,97,2,4,27,27002,270020001,2,3,3,2,2,2,2,0,-2,-2,2,1,2005,12,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18.24216783,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
1928,2014,4,101412,1,1,1,1,34,1,6,2,2,2,-1,1,1,-1,4,3,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,15,1506,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,1200,1,3,236,4,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,0,2,-2,-2,-2,8,20,200570001,2,24,240200001,2,0,96,30,30063,300630001,1,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,2,-5,53,1,1,0,5,1,2,1,1,1,19,2,8000,1,1,3,30,30193,301930001,2,3,3,2,5,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18.24216783,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
1944,2014,3,251409,1,1,1,1,29,1,4,2,2,2,-1,5,1,-1,3,1,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,4,404,99,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,9,6,300,1,2,236,3,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,0,27,270040001,2,97,999999997,97,2,3,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,26,2,-5,3,4,1,2,1,1,2,16,2,6000,1,1,3,27,27004,270040001,2,2,2,1,9,2,1,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21.76887783,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2150,2014,4,181412,1,1,1,1,21,1,5,2,2,2,-1,6,2,5,8,4,2,2,1,8,8,1,8,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,712,2,2,2,2,2,2,2,2,2,8,6,200,1,2,236,1,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70870001,1,7,70400001,2,2,3,7,7040,70400001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,50250001,2,-5,48,2,-5,0,6,1,1,-5,-5,4,1,3,5000,1,1,5,7,7097,70970001,2,2,2,2,4,2,2,0,-2,-2,3,2,2014,12,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.250586789,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
39,2014,1,101401,1,1,1,1,23,1,6,2,2,2,-1,6,2,2,6,1,1,1,1,1,8,1,8,2,1,2,2,1,-9,1,-9,5,501,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,713,1,2,2,2,2,2,2,2,2,10,6,1600,1,3,238,1,1,1,1705016,2,-2,2,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,27,270040001,2,7,70650001,2,2,3,30,30039,300390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,48,2,-5,0,5,1,2,1,2,4,1,3,3000,1,2,3,30,30193,301930001,2,2,2,2,3,2,2,0,-2,-2,3,2,2012,1,2014,1,2,6,-3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,7.412994597,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
334,2014,1,21403,1,1,1,1,36,1,3,2,2,2,-1,1,1,-1,8,4,2,2,1,1,1,5,1,2,1,2,2,1,-9,1,-9,5,501,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,713,2,2,2,2,2,2,2,2,2,8,6,1300,1,3,238,4,1,1,1705016,2,-2,1,2,2,0,-3,1,6,2,-2,-2,-2,3,27,270040001,2,27,270110214,1,0,96,30,30193,301930001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,36,1,1,5,4,1,2,1,2,3,14,2,4000,1,2,3,30,30193,301930001,2,2,2,1,6,2,1,0,-2,-2,3,2,2009,2,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12.20635953,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1647,2014,3,161409,1,1,1,1,33,1,3,3,2,2,-1,1,1,-1,3,2,1,1,1,1,2,1,2,2,1,2,2,1,-9,2,-9,-2,-2,-2,7,7065,70650001,2,-3,-3,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,300,2,2,811,5,1,1,1705015,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,27,270170001,2,27,270070001,2,2,14,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,-2,7,7065,70650001,2,5,4,721,811,1,1,-9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,6,4,10000,1,2,4,27,27011,270110001,1,5,5,2,8,2,2,2,2,2000,3,2,2007,9,2014,1,2,6,-3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,20.5069139, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
32,2014,1,101401,1,1,1,1,33,2,0,1,2,2,-1,1,1,-1,7,2,3,3,1,1,1,1,1,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,5,400,1,2,811,5,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,1,2,-2,-2,-2,3,7,70890001,2,7,70650001,2,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,51,1,1,0,5,2,-5,1,2,1,5,2,3000,1,1,4,30,30039,300390001,2,2,1,2,3,2,2,0,-2,-2,1,0,2010,1,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7.412994597,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44,2014,1,111401,1,1,1,1,23,1,3,3,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,8,828,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,5,1600,1,3,332,4,1,1,1217001,2,-2,2,2,1,0,-3,1,3,2,-2,-2,-2,3,7,70650001,2,30,301930001,2,0,96,30,30039,300390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,47,2,-5,0,5,2,-5,1,2,3,5,2,3000,1,1,3,30,30039,300390001,2,3,1,2,4,2,2,0,-2,-2,3,2,2008,1,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.68552849,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
117,2014,1,221401,1,1,1,1,22,1,3,3,2,2,-1,6,2,2,4,2,2,2,1,1,8,1,8,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,12,7,1400,1,3,811,3,1,1,1705016,2,-2,2,1,-2,-2,-2,-2,6,2,-2,-2,-2,0,27,270170001,2,97,999999997,97,0,96,27,27017,270170001,2,1,2,2,2,1,2,1,1,2,2,2,2,6,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,13,2,-5,0,5,1,2,1,2,2,10,2,6000,1,2,3,27,27017,270170001,2,3,3,1,5,2,2,0,-2,-2,2,1,2013,1,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13.31412845,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
146,2014,4,81410,1,1,1,1,28,1,3,3,2,2,-1,6,2,3,2,0,2,2,1,8,8,1,8,2,1,2,2,1,-9,1,-9,18,1801,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,1000,1,3,332,5,1,1,1217001,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,9,90030001,2,0,96,7,7089,70890001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,2,-5,22,1,1,1,4,2,-5,1,2,1,5,2,3000,1,1,3,9,9003,90030001,2,3,4,2,6,2,2,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22.30271681,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
373,2014,1,91403,1,1,1,1,30,1,3,3,2,2,-1,5,1,-1,4,1,3,3,1,1,1,5,1,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,3500,1,3,332,3,1,1,1217001,2,-2,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,20,200140001,2,0,96,20,20014,200140001,2,1,2,2,2,1,2,1,2,2,2,2,2,6,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20020001,2,-5,6,1,1,3,4,1,1,-5,-5,1,13,2,7000,1,2,4,20,20014,200140001,2,4,4,1,5,2,2,0,-2,-2,1,0,2014,2,2014,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.06198611,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
391,2014,1,121403,1,1,1,1,36,1,6,2,2,2,-1,1,1,-1,5,3,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,3,316,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,250,1,2,332,4,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,27,270170001,2,28,280270001,2,0,96,28,28027,280270001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,48,2,-5,4,4,1,1,-5,-5,2,2,3,6000,1,2,3,28,28027,280270001,2,2,2,1,9,2,1,0,-2,-2,2,1,2008,2,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22.31701531,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
496,2014,2,41404,1,1,1,1,35,1,6,2,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,18,1811,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,200,1,2,332,3,1,1,1705016,2,-2,1,2,2,0,-3,2,3,2,-2,-2,-2,0,27,270170001,2,27,270040001,2,2,96,27,27004,270040001,2,1,2,2,2,1,2,1,2,2,2,2,2,6,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,47,2,-5,4,4,1,2,1,2,3,25,2,11000,1,2,3,30,30003,300030001,2,3,3,1,9,2,1,0,-2,-2,3,2,2007,3,2014,1,2,6,-3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,22.2596922,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
524,2014,2,81404,1,1,1,1,28,1,6,2,2,2,-1,1,1,-1,7,4,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,108,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,200,1,2,332,5,1,1,1705016,2,-2,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,8,27,270040001,2,28,280380001,2,0,96,30,30003,300030001,2,1,2,2,2,1,2,1,2,2,2,2,2,6,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,13,2,-5,4,4,1,2,1,1,2,16,2,5000,1,2,3,30,30003,300030001,2,2,2,1,9,2,1,0,-2,-2,2,1,2013,3,2014,1,2,6,-3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,8.349423008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
556,2014,2,131404,1,1,1,1,38,1,4,2,2,2,-1,5,1,-1,5,3,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,5,503,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,250,1,2,332,2,1,1,1705016,2,-2,1,2,3,0,-3,1,0,2,-2,-2,-2,3,27,270170001,2,27,270040001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,34,2,-5,4,4,1,2,1,2,3,15,2,9000,1,2,3,30,30003,300030001,2,2,2,1,6,2,1,0,-2,-2,3,2,2005,3,2014,1,2,6,-3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,25.68426023,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
652,2014,2,291404,1,1,1,1,24,1,3,4,2,2,-1,6,2,3,5,1,3,3,2,1,8,5,8,2,1,2,2,1,-9,1,-9,1,105,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,200,1,2,332,3,1,1,1217001,2,-2,2,2,2,0,-3,2,3,2,-2,-2,-2,3,7,70320001,1,7,70650001,2,2,3,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280270001,2,-5,47,1,1,4,4,1,1,-5,-5,2,6,2,5200,1,2,3,7,7065,70650001,2,2,2,2,2,2,2,0,-2,-2,2,1,2012,4,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,10.20381495,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
810,2014,2,11406,1,1,1,1,32,1,6,2,2,2,-1,1,1,-1,6,3,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,1,108,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,5,350,1,2,332,4,1,1,1705016,2,-2,2,2,1,0,-3,1,3,2,-2,-2,-2,3,30,300390001,2,30,301930001,2,0,96,30,30193,301930001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,13,1,1,6,4,1,1,-5,-5,1,5,2,3000,1,1,3,30,30193,301930001,2,2,3,1,4,2,2,0,-2,-2,1,0,2010,5,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23.9343436,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1309,2014,3,311408,1,1,1,1,45,1,6,2,2,2,-1,5,1,-1,7,3,2,2,1,8,1,5,1,2,1,2,2,1,-9,1,-9,8,801,99,-2,-2,-2,-2,-2,-2,1,-2,1,-3,721,2,2,2,2,2,2,2,2,2,8,6,180,1,2,332,3,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,20,200140001,2,24,240200001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1,-2,27,27004,270040001,2,2,1,721,332,2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,40,1,1,5,4,1,2,1,1,3,10,2,2000,1,2,3,27,27004,270040001,2,4,4,1,3,2,2,0,-2,-2,2,1,2012,8,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.89285827,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
327,2014,4,171410,1,1,1,1,35,2,0,1,2,2,-1,1,1,-1,20,7,5,4,1,8,1,1,1,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,2,2,2,2,2,2,2,2,2,8,5,700,1,3,811,1,1,1,1705015,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70890001,2,30,300280037,2,2,3,21,21003,210030001,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,-2,1,-2,21,21003,210030001,2,1,3,411,461,2,1,-9,1,2,-3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,2,4,5000,1,1,4,21,21003,210030001,2,1,1,1,1,2,1,0,-2,-2,1,1,1998,7,2013,1,2,6,-3,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,13.05342957,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
524,2014,4,251410,1,1,1,1,27,2,0,1,2,2,-1,6,2,2,5,0,3,3,2,1,8,1,8,2,1,2,2,1,-9,1,-9,18,1804,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,2,2,2,2,2,2,2,2,2,12,6,1300,1,3,321,4,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,27,270050001,2,27,270040001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,5,1,1,6,4,2,-5,1,2,4,2,3,5000,1,1,4,30,30193,301930001,2,2,2,1,4,2,1,0,-2,-2,3,2,2009,10,2014,1,2,6,-3,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,21.89060139,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
676,2014,2,71405,1,1,1,1,30,1,6,2,2,2,-1,5,1,-1,4,2,2,2,1,1,1,1,1,2,1,2,2,1,-9,1,-9,8,801,2,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,1,2,2,2,2,2,2,2,2,8,4,200,1,2,321,1,1,1,1705016,2,-2,2,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70650001,2,30,300030001,2,0,96,30,30039,300390001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280320001,2,-5,12,2,-5,3,2,2,-5,1,2,3,16,2,10000,1,2,3,30,30193,301930001,2,3,3,2,12,2,1,0,-2,-2,3,2,2011,4,2014,1,2,6,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19.82987964,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
827,2014,4,51411,1,1,1,1,32,1,6,2,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,4,403,99,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,2,2,2,2,2,2,2,2,2,9,6,2200,1,3,337,4,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,6,2,-2,-2,-2,3,27,270030022,1,7,70650001,2,0,96,27,27004,270040001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,20020001,2,-5,4,1,1,3,4,1,2,1,2,1,15,2,8000,1,1,4,30,30003,300030001,2,2,2,2,7,2,2,0,-2,-2,0,-2,-2,-2,-2,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23.1915932,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,2,2,1,2,2,2,1,2,2,-1,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
946,2014,2,181406,1,1,1,1,24,1,1,3,2,2,-1,1,1,-1,4,2,1,1,1,1,1,1,1,2,1,2,2,1,-9,1,-9,14,1405,1,-2,-2,-2,-2,-2,-2,1,-2,1,-3,731,2,2,2,2,2,2,2,2,2,8,5,1000,1,3,337,1,1,1,1705016,2,-2,1,1,-2,-2,-2,-2,3,2,-2,-2,-2,3,7,70650001,2,99,999999998,98,0,96,7,7065,70650001,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-9,-2,-2,-2,-2,1,280220001,2,-5,48,1,1,0,5,1,1,-5,-5,1,1,4,2000,1,2,3,7,7065,70650001,2,2,1,1,10,2,2,0,-2,-2,1,1,2008,5,2014,1,2,6,-3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26.79442239,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
