folio,year,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p3_2,p4,p4_1,p5,p6,p6_1,p7,p7_1,p7_2,p7_3_1,p7_3_2,p7_3_3,p7_3_4,p7_4,p7_4_1,p8,p8_1,p9_1,p9_2,p9_3,p10p,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_1,p18_2,p18_3,p18_4,p18_5,p18_6,p18_7,p18_8,p18_9,p18_10,p18_11,p18_12,p18_13,p18_14,p19e1,p19l1,p19u1,p19e2,p19l2,p19u2,p20e,p20l,p20u,p21c,p21t,p22,p22_1,p22_2e,p22_2m,p22_2l,p22_2u,p22_4,p22_5,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_1,p24_2,p24_3,p24_4,p24_5,p24_6,p24_7,p24_1_1,p24_1_2,p24_1_3,p24_1_4,p24_1_5,p24_2_1,p24_2_2,p24_2_3,p24_2_4,p24_2_5,p24_2_6,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27c,p27u,p27_1,p28,p28_1c,p28_1u,p28_1_1,p28_2,p29_1,p29_2,p29_3,p29_4,p29_5,p29_6,p29_7,p29_8,p29_9,p29_10,p29_11,p29_12,p29_13,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p33_1_3,p33_2,p34,p35es,p35cn,p35cd,p35_1,p35_2,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_3_5,p35_3_6,p35_3_7,p35_4c,p35_4t,p35_5,p35_6,p35_7,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p38_5_1_1,p38_5_1_2,p38_5_1_3,p38_5_1_4,p38_5_1_5,p38_5_1_6,p38_5_1_7,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,filtro,ponfin3
5,2016,3,11607,1,1,1,1,35,1,3,2,-1,2,2,2,2,-1,6,2,2,8,3,2,1,0,1,1,2,-2,2,2,1,2,2,2,2,6,601,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,613,6,2,2,2,2,2,2,2,2,7,6,130,1,2,111,2,1,1705015,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,190390001,2,30,300280037,2,7,70090001,2,26,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280220001,2,2,1,4,4000,1,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48061,4806110768,3,2,2,2,2,2,2,2,2,12,2,2,1,2,48,48061,4806110768,12,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2016,0,0,-3,1,-3,-3,1,30.288371
5,2016,4,31610,1,1,1,1,22,1,6,1,1,2,2,2,2,-1,6,2,2,3,2,2,1,0,5,0,-1,-1,2,2,1,2,2,2,2,5,503,2,-2,-2,-2,-2,-2,-2,-2,2,4,1,-2,1,-3,722,6,2,2,2,2,2,2,2,2,10,6,99999,99,99,332,2,1,9999997,3,2,-2,1,7000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,30,301930001,2,28,280320001,2,28,280320001,2,14,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,2,2,2,2,2,5,280320001,2,3,1,4,7000,3,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,97,97,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,2,2,2,2,2,2,2,10,2,1,2,2,48,48215,4821545384,10,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,24.00102835
6,2016,1,41601,1,1,1,1,40,1,3,3,-1,2,2,2,1,3,2,1,-1,6,1,1,1,0,1,1,2,-2,2,2,1,2,2,2,2,17,1704,1,-2,-2,-2,-2,-2,-2,-2,2,4,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1305024,3,2,-2,1,3000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,21,211140001,2,28,280320001,2,30,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,-3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,15,2,1,4,3000,3,1,2,-2,-2,-2,-2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,97,97,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,5,3,1,1,2,2,2,2,2,13,2,2,2,2,48,48215,4821545384,13,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,-3,1,29.38597834
6,2016,3,11607,1,1,1,1,18,1,3,3,-1,2,2,2,2,-1,6,2,2,5,3,2,1,0,1,0,-1,-1,2,2,1,2,1,2,2,5,510,1,-2,-2,-2,-2,-2,-2,-2,555,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1705016,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70090001,2,30,300030001,2,28,280320001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,1,2,1,4,10000,3,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,2,2,2,2,2,2,2,15,2,2,1,2,48,48215,4821545384,15,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2016,0,0,-3,1,-3,-3,1,30.288371
6,2016,4,31610,1,1,1,1,19,1,2,3,-1,2,2,2,2,-1,6,2,2,3,1,2,1,0,1,0,-1,-1,2,2,2,2,1,2,2,3,318,1,-2,-2,-2,-2,-2,-2,-2,555,5,2,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1705015,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,70090001,2,30,301180001,2,11,110170001,2,3,4,1,-2,11,11017,110170001,2,611,111,2,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,1,1,1,2,5,280320001,3,2,1,4,250,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,6,3,1,2,2,2,2,2,2,14,2,2,2,2,48,48215,4821545384,14,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,24.00102835
7,2016,1,41601,1,1,1,1,38,1,6,1,1,2,2,2,1,3,1,1,-1,4,1,1,1,1,1,3,1,2,2,2,1,2,2,2,2,3,304,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,815,1,2,2,1,1,1,2,2,2,12,5,2000,1,3,315,2,1,1705015,3,2,-2,1,6000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,301930001,2,19,190390001,2,19,190390001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,7,2,1,2,6000,3,1,1,2000,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,1,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,5,4,1,1,2,1,2,2,2,15,2,2,2,2,48,48215,4821545384,15,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,12,2015,0,0,-3,1,-3,-3,1,29.38597834
7,2016,3,11607,1,1,1,1,24,1,3,2,-1,2,2,2,2,-1,6,1,-1,1,-1,-1,7,0,0,0,-1,-1,2,2,1,2,2,2,2,6,604,1,-2,-2,-2,-2,-2,-2,-2,555,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1312047,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,28,280320001,2,28,280380001,2,26,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,6,9000,1,2,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48201,4820135000,4,2,2,2,2,2,2,2,2,9,2,2,1,2,48,48201,4820135000,9,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,6,2016,0,0,-3,1,-3,-3,1,30.288371
8,2016,3,11607,1,1,1,1,31,1,3,3,-1,2,2,2,2,-1,6,2,2,6,2,2,1,0,1,0,-1,-1,2,2,1,2,2,2,2,5,501,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705099,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,300280037,2,27,270040001,2,27,270040001,2,19,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,3,3500,3,1,1,2500,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,5,2,2,2,2,2,2,2,2,5,4,2,2,2,48,48215,4821545384,5,4,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,1,2016,0,0,-3,1,-3,-3,1,30.288371
9,2016,4,31610,1,1,1,1,32,1,2,3,-1,2,2,2,2,-1,6,2,2,5,2,2,1,0,1,0,-1,-1,2,2,1,2,2,2,2,7,705,99,-2,-2,-2,-2,-2,-2,-2,555,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1705016,3,2,-2,1,6000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,240280001,2,30,300030001,2,28,280320001,2,24,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,3,6000,3,1,1,6000,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,2,2,2,2,2,2,2,11,2,1,1,2,48,48215,4821545384,11,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,24.00102835
10,2016,4,31610,1,1,1,1,24,1,3,3,-1,2,2,2,2,-1,1,1,-1,7,3,2,1,1,1,1,2,-2,2,2,1,2,2,2,2,6,601,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,531,1,2,2,2,2,2,2,2,2,12,3,99999,99,99,561,2,1,1217001,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,30,301930001,2,11,110150001,2,11,110070001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,1,1,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,260700001,2,2,1,4,3000,3,1,1,1500,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,4,0,-3,-3,-3,2,0,4,4019,401977000,4,2,2,2,2,2,2,2,2,16,2,2,2,2,4,4019,401977000,16,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,24.00102835
11,2016,3,11607,1,1,1,2,25,1,6,1,1,2,2,2,2,-1,6,2,2,7,3,2,1,0,1,1,2,-2,2,2,2,2,2,2,2,4,409,1,-2,-2,-2,-2,-2,-2,-2,555,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1705099,3,2,-2,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,28,280320001,2,28,280320001,2,28,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,2,2,2,2,2,2,5,280320001,5,2,1,4,5000,3,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,5,2,2,2,2,2,2,2,2,7,2,2,1,2,48,48215,4821545384,7,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,2,0,-2,-2,-2,-2,1,-3,-3,6,2016,0,0,-3,1,-3,-3,1,17.883132
11,2016,4,31610,1,1,1,1,38,1,3,2,-1,2,2,2,2,-1,4,2,2,7,3,2,1,0,0,1,2,-2,2,2,1,2,2,2,2,15,1503,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705099,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,300390001,2,24,240280001,2,21,211140001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,4,3000,3,1,1,2000,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,2,2,2,2,2,2,2,12,2,2,1,2,48,48215,4821545384,18,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,24.00102835
12,2016,3,11607,1,1,1,1,24,1,3,3,-1,2,2,2,2,-1,6,1,-1,3,0,1,5,0,5,2,2,-2,2,2,2,2,2,2,2,8,801,2,-2,-2,-2,-2,-2,-2,-2,555,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1705099,3,2,-2,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70650001,2,27,270040001,2,5,50250001,2,25,2,2,2,-2,-2,-2,-2,-2,-2,2,2,2,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,1,1,2,2,2,2,5,50250001,998,98,1,4,5000,3,1,2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,7,2,3,-4,5,0,97,48,48029,4802965000,3,2,2,2,2,2,2,2,2,40,2,2,1,2,48,48029,4802965000,40,2,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2015,5,2016,0,0,-3,2,1,2,1,30.288371
12,2016,4,31610,1,1,1,1,43,1,2,2,-1,2,2,2,2,-1,6,2,2,6,3,2,1,0,1,1,2,-2,2,2,1,2,2,2,2,8,801,1,-2,-2,-2,-2,-2,-2,-2,555,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1312047,3,2,-2,1,7000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,28,280320001,2,27,270040001,2,1,4,2,2,-2,-2,-2,-2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,4,7500,3,1,1,7000,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,2,2,2,2,2,2,2,8,2,2,1,2,48,48215,4821545384,8,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,24.00102835
13,2016,3,11607,1,1,1,1,24,1,6,1,1,2,2,2,1,2,6,2,2,6,2,2,1,0,1,0,-1,-1,2,2,1,2,2,2,2,5,506,2,-2,-2,-2,-2,-2,-2,-2,555,5,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1,1705099,3,2,-2,2,-2,-2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,19,190390001,2,5,50250001,2,5,50250001,2,5,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,50250001,2,2,1,2,1500,3,2,1,800,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48029,4802965000,4,2,2,2,2,2,2,2,2,4,4,2,1,2,48,48029,4802965000,4,4,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2010,2,2016,0,0,-3,3,1,2,1,30.288371
13,2016,4,31610,1,1,1,1,43,1,3,3,-1,2,2,2,2,-1,6,1,-1,1,-1,-1,1,0,1,1,2,-2,2,2,1,2,1,2,2,8,801,2,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705099,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,50300001,2,19,190390001,2,28,280320001,2,55,2,2,2,-2,-2,-2,-2,-2,-2,1,1,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,6,3500,3,1,1,3000,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,5,2,2,2,2,2,2,2,2,15,2,2,1,2,48,48215,4821545384,15,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,2,2010,9,2016,1,1,0,2,1,2,1,24.00102835
14,2016,3,11607,1,1,1,1,41,1,6,1,1,2,2,2,1,3,1,1,-1,6,1,1,1,3,5,5,1,3,2,2,1,2,1,2,5,-3,-3,-3,-3,-3,-3,-3,22,22071,2207155000,16,4,1,-2,1,-3,721,6,2,2,2,2,2,2,2,2,8,6,18,3,1,238,2,1,1305024,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,27,270040001,2,30,300390001,2,8,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,1,2,2,2,2,2,2,5,50250001,998,98,1,4,2500,3,2,1,1200,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,22,22071,2207155000,3,3,1,2,2,2,2,2,2,6,4,2,1,1,22,22071,2207155000,16,5,-4,-4,-4,-4,-4,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,12,300,4,7,1,0,-2,-2,-2,-2,1,-3,-3,4,2000,0,0,-3,1,-3,-3,1,30.288371
14,2016,4,31610,1,1,1,1,27,1,2,3,-1,2,2,2,2,-1,6,2,2,5,3,2,1,0,1,0,-1,-1,2,2,1,2,2,2,2,8,801,99,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,1,-3,712,1,2,2,2,2,2,2,2,2,9,6,290,1,2,236,2,1,1705099,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,27,270170001,2,30,301930001,2,11,110070001,2,26,2,2,2,-2,-2,-2,-2,-2,-2,1,1,1,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,4,2,1,3,3000,3,1,1,2000,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,2,2,2,2,2,2,2,20,2,2,1,2,48,48215,4821545384,20,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,24.00102835
15,2016,3,11607,1,1,1,1,21,1,6,1,1,2,2,2,1,3,6,1,-1,1,-1,-1,1,0,5,5,1,1,2,2,2,2,1,2,5,-3,-3,-3,-3,-3,-3,-3,27,99997,9999999998,6,4,1,-2,1,-3,699,6,2,2,2,2,2,2,2,2,98,98,99998,98,98,621,2,1,1705016,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,300390001,2,9,999999999,99,28,280270001,2,15,2,2,2,-2,-2,-2,-2,-2,-2,1,2,1,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280270001,5,2,1,4,3500,3,1,1,500,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,-2,2,-2,0,-2,-2,-2,-2,-2,-2,27,99998,9999999998,2,4,1,2,2,2,2,2,1,4,4,2,1,2,27,99998,9999999998,6,5,-4,-4,-4,-4,-4,-4,-4,-4,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,3,3,2004,3,2010,0,0,-3,3,1,2,1,30.288371
15,2016,4,31610,1,1,1,1,34,1,3,3,-1,2,2,2,2,-1,6,2,2,7,3,2,1,0,1,1,2,-2,2,2,1,2,2,2,2,16,1605,99,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1217001,3,2,-2,2,-2,-2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,7,70650001,2,27,270040001,2,27,270040001,2,19,2,2,2,-2,-2,-2,-2,-2,-2,1,1,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,3,2,1,4,1600,3,2,1,900,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,4,2,2,2,2,2,2,2,2,9,2,2,1,2,48,48215,4821545384,9,2,2,-5,-5,-5,-5,-5,-5,-5,3,-5,-5,-5,-5,-5,-5,-5,0,-4,-4,-4,1,0,-2,-2,-2,-2,1,-3,-3,9,2016,0,0,-3,1,-3,-3,1,24.00102835
33,2016,2,41604,1,1,1,1,43,1,3,2,-1,2,2,2,2,-1,6,1,-1,1,-1,-1,1,0,1,1,2,-2,2,2,1,2,2,2,2,4,412,1,-2,-2,-2,-2,-2,-2,-2,555,5,1,-2,2,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1705015,3,1,3,1,5000,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,70270001,2,19,190390001,2,19,190390001,2,20,2,2,2,-2,-2,-2,-2,-2,-2,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,280320001,2,2,1,4,5000,3,1,1,5000,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,-2,0,-2,-2,-2,-2,-2,-2,48,48215,4821545384,3,2,2,2,2,2,2,2,2,2,4,1,1,2,48,48215,4821545384,2,4,2,-5,-5,-5,-5,-5,-5,-5,2,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,1,0,-2,-2,-2,-2,2,2,2011,2,2016,0,0,-3,1,-3,-3,1,25.58241758
