,year,sex,age,read_write,head_house,home_dept,mex_port,trans_crossm,coyote_usd,trans_crossu,reason,fellow_trav,country,deported,first_citynew,second_citynew,long_citynew,us_entrynew,mex_port_lat,mex_port_long,us_entry_lat,us_entry_long,firstcity_lat,firstcity_long,secondcity_lat,secondcity_long,longcity_lat,longcity_long
54,2017,Mujer,27,Sí,No,La Paz,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,3000,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Tuxtla Gutiérrez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Piedras Negras , Coahuila de Zaragoza",14.679726,-92.150326,28.70196,-100.521922,17.472665,-91.425051,25.5260426,-103.2259525,25.5260426,-103.2259525
55,2017,Mujer,52,Sí,No,Choluteca,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Chiapa de Corzo , Chiapas","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,17.949192,-94.91459739999999,17.949192,-94.91459739999999
56,2017,Mujer,21,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,2000,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Altar , Sonora","Apan , Hidalgo","Monterrey , Nuevo León","Heroica Matamoros , Tamaulipas",14.679726,-92.150326,25.554056,-97.491149,14.9055599,-92.26342059999999,17.472665,-91.425051,19.173773,-96.1342241
57,2017,Mujer,30,Sí,No,Atlántida,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,2500,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Ocosingo , Chiapas","Anáhuac , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,17.472665,-91.425051,17.949192,-94.91459739999999,17.949192,-94.91459739999999
58,2017,Mujer,19,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,La Paz,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Frontera Comalapa , Chiapas","Acayucan , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,16.2371385,-93.8986279,17.949192,-94.91459739999999
59,2017,Hombre,33,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Francisco Morazán,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,3500,Ninguno (caminando o nadando),Trabajar,Ninguna,El Salvador,USA,"San Jorge Pueblo Nuevo , México","Benito Juárez , Distrito Federal","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,17.949192,-94.91459739999999,25.6866142,-100.3161126
60,2017,Hombre,20,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Comayagua,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,4000,Ninguno (caminando o nadando),Trabajar,Ninguna,El Salvador,USA,"Tuxtla Gutiérrez , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,17.472665,-91.425051,17.472665,-91.425051
61,2017,Hombre,20,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Islas de la Bahía,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,3000,Ninguno (caminando o nadando),Trabajar,2,El Salvador,USA,"Acayucan , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,17.949192,-94.91459739999999,16.2371385,-93.8986279
62,2017,Hombre,24,Sí,No,Copan,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Trabajar,1,El Salvador,USA,"Tapachula de Córdova y Ordóñez , Chiapas","Tuxtla Gutiérrez , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Nuevo Laredo , Tamaulipas",14.679726,-92.150326,27.41546,-99.541843,16.7021616,-93.0081378,18.4212621,-95.1129658,14.9055599,-92.26342059999999
63,2017,Hombre,25,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Copan,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Trabajar,Ninguna,El Salvador,USA,"Álvaro Obregón , Distrito Federal","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.7021616,-93.0081378,14.9055599,-92.26342059999999,18.1344779,-94.4589858
64,2017,Hombre,33,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Islas de la Bahía,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,5000,Ninguno (caminando o nadando),Trabajar,Ninguna,El Salvador,USA,"Tuxtla Gutiérrez , Chiapas","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,14.9055599,-92.26342059999999,17.949192,-94.91459739999999
65,2017,Hombre,26,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Islas de la Bahía,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,3000,Ninguno (caminando o nadando),Trabajar,Ninguna,El Salvador,USA,"Benito Juárez , Distrito Federal","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.7516009,-93.1029939,17.949192,-94.91459739999999,17.949192,-94.91459739999999
66,2017,Hombre,40,Sí,Sí,El Paraíso,"Carmen Xhán, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Ninguno (caminando o nadando),Trabajar,Ninguna,El Salvador,USA,"Coyoacán , Distrito Federal","Monterrey , Nuevo León","Monterrey , Nuevo León","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,16.2371385,-93.8986279,14.9055599,-92.26342059999999,19.173773,-96.1342241
67,2017,Mujer,28,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,El Paraíso,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,4000,Ninguno (caminando o nadando),Trabajar,2,El Salvador,USA,"Tuxtla Gutiérrez , Chiapas","Coyoacán , Distrito Federal","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,17.472665,-91.425051,17.5229209,-91.9872616,18.1344779,-94.4589858
68,2017,Hombre,33,Sí,No,Choluteca,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,2500,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Acayucan , Veracruz de Ignacio de la Llave","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,19.3605334,-99.2267067,19.0414398,-98.2062727,19.0414398,-98.2062727
69,2017,Hombre,21,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Cortés,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,3500,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Tuxtla Gutiérrez , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939
70,2017,Hombre,24,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Autobús o camioneta,Buscar trabajo,Ninguna,El Salvador,USA,"Mapastepec , Chiapas","Cárdenas , Tabasco","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,15.6851709,-93.2122536,15.6851709,-93.2122536
71,2017,Hombre,19,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Francisco Morazán,"Cuauhtémoc, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Comonfort , Guanajuato","Acajete , Puebla","Monterrey , Nuevo León","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,16.2371385,-93.8986279,16.2371385,-93.8986279,16.7516009,-93.1029939
72,2017,Hombre,30,No,No,Francisco Morazán,"Cuauhtémoc, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Las Rosas , Chiapas","Coyoacán , Distrito Federal","Coyoacán , Distrito Federal","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,16.5611267,-95.0963141,16.5611267,-95.0963141,17.5320621,-98.2781574
73,2017,Hombre,30,Sí,No,El Paraíso,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,3500,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Cárdenas , Tabasco","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
74,2017,Hombre,22,Sí,No,Gracias a Dios,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,Autobús o camioneta,Buscar trabajo,Ninguna,El Salvador,USA,"Tenosique de Pino Suárez , Tabasco","Monterrey , Nuevo León","Coyoacán , Distrito Federal","Heroica Matamoros , Tamaulipas",14.679726,-92.150326,25.554056,-97.491149,24.6128234,-101.418384,24.6128234,-101.418384,21.7069105,-102.8680223
75,2017,Mujer,20,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Francisco Morazán,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,2500,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Reynosa , Tamaulipas","Cárdenas , Tabasco","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
76,2017,Hombre,44,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Choluteca,"Carmen Xhán, Chiapas",Autobús o camioneta,4500,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,2,El Salvador,USA,"Chiapa de Corzo , Chiapas","Heróica Puebla de Zaragoza , Puebla","Ciudad Miguel Alemán , Tamaulipas","Miguel Alemán , Brecha 124 entre Kilómetro 15 y 16 Norte , Tamaulipas",16.043086,-91.755012,26.03106,-98.289915,16.2371385,-93.8986279,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
77,2017,Hombre,56,No,Sí,Cortés,"Ciudad Hidalgo, Chiapas",Automóvil/Motocicleta particular,3500,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,3,El Salvador,USA,"Ciudad Ixtepec , Oaxaca","Benito Juárez , Distrito Federal","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,16.2371385,-93.8986279,15.137663,-92.46591889999999,16.7106573,-92.4534661
78,2017,Hombre,24,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Cortés,"Ciudad Hidalgo, Chiapas","Balsas (cámaras de llanta, tambos, maderos)",No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,3,El Salvador,USA,"Veracruz , Veracruz de Ignacio de la Llave","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,15.137663,-92.46591889999999,14.9055599,-92.26342059999999
79,2017,Hombre,40,Sí,Sí,Atlántida,"Carmen Xhán, Chiapas",Autobús o camioneta,4500,Ninguno (caminando o nadando),Buscar trabajo,20,El Salvador,USA,"Comitán de Domínguez , Chiapas","Poza Rica de Hidalgo , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.043086,-91.755012,25.836636,-98.370859,14.9055599,-92.26342059999999,16.2371385,-93.8986279,14.9055599,-92.26342059999999
80,2017,Mujer,19,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Colón,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,3500,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,4,El Salvador,USA,"Arriaga , Chiapas","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,15.6851709,-93.2122536,15.6851709,-93.2122536
81,2017,Mujer,22,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Colón,"Ciudad Hidalgo, Chiapas",Ninguno (caminando o nadando),4000,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,11,El Salvador,USA,"Ciudad Ixtepec , Oaxaca","Cárdenas , San Luis Potosí","Tapachula de Córdova y Ordóñez , Chiapas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,19.0414398,-98.2062727,19.6146779,-98.96633779999999,16.7516009,-93.1029939
82,2017,Mujer,28,Sí,Sí,Cortés,"Cuauhtémoc, Chiapas",Autobús o camioneta,3500,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,7,El Salvador,USA,"Tuxtla Gutiérrez , Chiapas","Poza Rica de Hidalgo , Veracruz de Ignacio de la Llave","Tuxtla Gutiérrez , Chiapas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,16.7516009,-93.1029939,16.7021616,-93.0081378,16.7516009,-93.1029939
83,2017,Mujer,29,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Cortés,"Cuauhtémoc, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,"Balsas (cámaras de llanta, tambos, maderos)",Buscar trabajo,2,El Salvador,USA,"Tapachula de Córdova y Ordóñez , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Ciudad Ixtepec , Oaxaca","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,16.7021616,-93.0081378,17.989456,-92.9475061,17.989456,-92.9475061
84,2017,Hombre,23,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Cortés,"Cuauhtémoc, Chiapas",Autobús o camioneta,4000,"Balsas (cámaras de llanta, tambos, maderos)",Trabajar,6,El Salvador,USA,"Álvaro Obregón , Distrito Federal","Monterrey , Nuevo León","Reynosa , Tamaulipas","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,14.9055599,-92.26342059999999,21.7069105,-102.8680223,14.9055599,-92.26342059999999
85,2017,Hombre,36,Sí,Sí,Comayagua,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,No contrató persona o pollero para que le ayudara a transitar por México para llegar a la frontera de EUA,"Balsas (cámaras de llanta, tambos, maderos)",Trabajar,20,El Salvador,USA,"Tuxtla Gutiérrez , Chiapas","Villahermosa , Tabasco","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,17.5229209,-91.9872616,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
86,2017,Hombre,26,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Choluteca,"Cuauhtémoc, Chiapas",Autobús o camioneta,4250,"Balsas (cámaras de llanta, tambos, maderos)",Trabajar,1,El Salvador,USA,"Arriaga , Chiapas","Monterrey , Nuevo León","Monterrey , Nuevo León","Reynosa , Tamaulipas",15.665483,-92.003579,25.836636,-98.370859,16.2371385,-93.8986279,21.7069105,-102.8680223,16.2371385,-93.8986279
87,2017,Hombre,37,El último año de escuela que aprobó es desde básicos o secundaria en adelante,Sí,Copan,"Frontera Corozal, Chiapas",Autobús o camioneta,4000,"Balsas (cámaras de llanta, tambos, maderos)",Trabajar,22,El Salvador,USA,"Tenosique de Pino Suárez , Tabasco","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",16.814734,-90.884703,25.836636,-98.370859,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939
88,2017,Hombre,26,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Choluteca,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,4000,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,El Salvador,USA,"Heróica Puebla de Zaragoza , Puebla","Coyoacán , Distrito Federal","Monterrey , Nuevo León","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.6796279,-92.1525959,14.9055599,-92.26342059999999,14.9055599,-92.26342059999999
89,2017,Hombre,40,Sí,Sí,Cortés,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,3000,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,El Salvador,USA,"Tuxtla Gutiérrez , Chiapas","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,15.137663,-92.46591889999999,15.137663,-92.46591889999999
90,2017,Hombre,30,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Choluteca,"El Martillo, Tabasco",Autobús o camioneta,3000,Ninguno (caminando o nadando),Buscar trabajo,Ninguna,El Salvador,USA,"Heróica Puebla de Zaragoza , Puebla","Veracruz , Veracruz de Ignacio de la Llave","Reynosa , Tamaulipas","Reynosa , Tamaulipas",17.278333,-91.021111,25.836636,-98.370859,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939
91,2017,Hombre,25,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Cortés,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,3000,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Acajete , Puebla","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,14.9055599,-92.26342059999999,16.7516009,-93.1029939,16.7516009,-93.1029939
92,2017,Hombre,26,El último año de escuela que aprobó es desde básicos o secundaria en adelante,No,Francisco Morazán,"Ciudad Hidalgo, Chiapas",Autobús o camioneta,2500,Automóvil particular,Buscar trabajo,Ninguna,El Salvador,USA,"Ocosingo , Chiapas","Reynosa , Tamaulipas","Reynosa , Tamaulipas","Reynosa , Tamaulipas",14.679726,-92.150326,25.836636,-98.370859,15.6851709,-93.2122536,17.472665,-91.425051,17.472665,-91.425051
